,0,1,label
1,-111.78770318777688,-25.82315844156244,SolarArrays
2,-106.77279306304956,0.7948829827270742,SolarArrays
3,-102.96638522119486,17.6873831573468,SolarArrays
4,-99.85177215935246,30.078876487407683,SolarArrays
5,-111.76178519938267,-25.60606138280349,SolarArrays
6,-106.79436054517137,0.8239395552183169,SolarArrays
7,-103.21420006050005,16.80451654594208,SolarArrays
8,-100.98610780830944,25.58692115419177,SolarArrays
9,-111.5104779250509,-24.032783317680355,SolarArrays
10,-106.7190113930092,1.2696572102612436,SolarArrays
11,-103.18729693164113,16.948919677659774,SolarArrays
12,-100.97445661143496,25.642810445071177,SolarArrays
13,-111.5332804262521,-24.19845893123727,SolarArrays
14,-106.64785354519833,1.5307733349928299,SolarArrays
15,-102.90841493195373,18.003880127802404,SolarArrays
16,-99.8267538571663,30.20580679445567,SolarArrays
17,-93.46264110216825,105.33000754723696,SolarArrays
18,-93.87303379929446,74.90608075405862,SolarArrays
19,-94.77824356078557,57.018624572458066,SolarArrays
20,-96.49265248900977,44.41430586741001,SolarArrays
21,-93.44324925636474,107.51896486225786,SolarArrays
22,-93.80574092304207,75.93261608566763,SolarArrays
23,-94.50495432617069,58.19064684862735,SolarArrays
24,-95.34224922157921,48.98505659341123,SolarArrays
25,-93.44327327495361,107.64936969873378,SolarArrays
26,-93.8062070826783,75.95753247679414,SolarArrays
27,-94.5037167295026,58.20968392850733,SolarArrays
28,-95.339941482288,48.997466176129706,SolarArrays
29,-93.46297589887516,105.66050820683131,SolarArrays
30,-93.87219224587935,75.02239068148953,SolarArrays
31,-94.77606528181252,57.056881358783926,SolarArrays
32,-96.48338112676342,44.463760535347944,SolarArrays
33,9.712975914436583,43.0402218224296,Prop
34,10.052368574923207,43.540720768516906,Prop
35,9.546813361452166,42.87306918556516,Prop
36,10.07720171839344,43.58076100478394,Prop
37,10.105218691688265,43.70058231736493,Prop
38,9.69767646664917,43.259998832153485,Prop
39,9.601260722832365,42.94593774071342,Prop
40,9.742344346880543,43.313479357463734,Prop
41,8.709585112828393,42.27857017120863,Prop
42,9.088327913936666,42.08409633313022,AdditionalPCB
43,8.985541250683127,41.979197735200614,AdditionalPCB
44,8.981703645985078,41.97228083788184,AdditionalPCB
45,9.005561401904856,42.00656439298746,AdditionalPCB
46,8.916479938288546,41.92588231116906,AdditionalPCB
47,8.809514479472739,41.81647669033504,AdditionalPCB
48,9.024041031330114,42.02952270261494,AdditionalPCB
49,8.849655836709758,41.87179945398475,AdditionalPCB
50,8.649519439316066,41.72892575686586,AdditionalPCB
51,8.461808582523417,41.067892234858505,TetherPCB
52,8.458717592329663,41.06319139431872,TetherPCB
53,8.459619580737183,41.06477140083501,TetherPCB
54,8.45880254853438,41.06312221287766,TetherPCB
55,8.458769372919107,41.06331382315227,TetherPCB
56,8.458739860890205,41.06327306032904,TetherPCB
57,8.460730768784458,41.06644270271039,TetherPCB
58,8.45874551018693,41.06327790762526,TetherPCB
59,8.458976730293728,41.064154202750785,TetherPCB
60,17.646970301468855,44.6892147439799,obc
61,17.71846888612299,44.67451522537158,obc
62,17.55284201450837,44.47312475189506,obc
63,17.7848789499576,44.80079274549257,obc
64,17.89875918849151,44.85222726192444,obc
65,17.758079788640146,44.656642897710526,obc
66,17.71860281564699,44.76170747397799,obc
67,17.877896310589108,44.84736712967691,obc
68,17.70233472038865,44.630110595373424,obc
69,-114.20027907006545,-41.257573058287534,SideX
70,-114.30145516857627,-42.186733323984924,SideX
71,-114.35245135767323,-42.88742173782791,SideX
72,-114.35105770733878,-43.276086125894125,SideX
73,-114.13900779169649,-40.65925869076443,SideX
74,-114.29793557585569,-42.08641772235717,SideX
75,-114.3796669973014,-42.91395643931148,SideX
76,-114.45924719732739,-43.35940367459281,SideX
77,-114.05571523173788,-39.96233677376827,SideX
78,-114.21511038387249,-41.00250990214002,SideX
79,-114.3696758030813,-42.09207066442585,SideX
80,-114.48547603521621,-43.082368883405906,SideX
81,-113.98490667424218,-39.50897000271951,SideX
82,-114.1954759378466,-40.879574027400366,SideX
83,-114.35181387748983,-41.9498001105398,SideX
84,-114.44904504935894,-42.68336621367894,SideX
85,-114.27101843345838,-41.661546357756976,SideX_
86,-114.1064462241061,-40.543073493791525,SideX_
87,-113.86586994804352,-38.97382576233437,SideX_
88,-113.54202091974727,-36.89822827254284,SideX_
89,-114.25301682236656,-41.42923246556967,SideX_
90,-114.04894696935611,-40.09370671721567,SideX_
91,-113.75622084077801,-38.21348222164133,SideX_
92,-113.35860280548593,-35.670751352556124,SideX_
93,-114.23892866864989,-41.27386680841482,SideX_
94,-114.02227720260822,-39.87619292578327,SideX_
95,-113.70502232992814,-37.85298445470167,SideX_
96,-113.25461150375091,-34.984944431581255,SideX_
97,-114.2346707275455,-41.2448320184038,SideX_
98,-114.0409060425352,-39.98322468363031,SideX_
99,-113.7455359623047,-38.10072246873085,SideX_
100,-113.32778496959537,-35.452412544534866,SideX_
101,-113.54572451812516,-36.86201946351167,SideY_
102,-113.76286667874328,-38.19354974433841,SideY_
103,-113.95902931496605,-39.4785168157747,SideY_
104,-114.09655460117563,-40.455923969165525,SideY_
105,-113.32368308245248,-35.37271657340753,SideY_
106,-113.62766712388742,-37.237383110807144,SideY_
107,-113.84887267834617,-38.64019984523057,SideY_
108,-114.00713264586201,-39.701723889966786,SideY_
109,-113.186023208524,-34.46810612391084,SideY_
110,-113.53721557072484,-36.620177523935524,SideY_
111,-113.76007574877363,-38.00874742393779,SideY_
112,-113.89441161967846,-38.87793685469629,SideY_
