,0,1,label
1,-54.33341031909714,67.89001523725574,SolarArrays
2,-54.608278446072006,76.60188850716912,SolarArrays
3,-54.9959482726197,82.15133476460164,SolarArrays
4,-55.4305514750437,86.98234491626363,SolarArrays
5,-54.331232729330054,67.8734204691491,SolarArrays
6,-54.58289454275911,76.63500658457815,SolarArrays
7,-54.93790602857271,81.83966064126497,SolarArrays
8,-55.232875359742536,84.99625111909768,SolarArrays
9,-54.342827778132374,68.24513085935831,SolarArrays
10,-54.59015298111194,76.79768605425818,SolarArrays
11,-54.941888196132254,82.10925262442066,SolarArrays
12,-55.235281166311154,85.53713689871086,SolarArrays
13,-54.37391239387554,67.87251244267338,SolarArrays
14,-54.623908997073045,76.87728752694852,SolarArrays
15,-55.00035421767507,82.91319479792071,SolarArrays
16,-55.43308868715576,88.97093962085205,SolarArrays
17,-56.56482909698312,110.00584096635703,SolarArrays
18,-56.477038137844346,105.4467693364353,SolarArrays
19,-56.294066798208235,99.67304956919457,SolarArrays
20,-55.98467735354353,93.9920327615012,SolarArrays
21,-56.56804663429838,120.03025566125945,SolarArrays
22,-56.4867308827813,111.49843814400958,SolarArrays
23,-56.34028191162645,103.10486644218503,SolarArrays
24,-56.17263225408868,97.78531709801177,SolarArrays
25,-56.568702149081815,146.15187945295003,SolarArrays
26,-56.48843598896099,124.00263139098791,SolarArrays
27,-56.34103247088834,108.36387396449004,SolarArrays
28,-56.17398187309976,100.12673790275392,SolarArrays
29,-56.56675496259035,207.96568283271142,SolarArrays
30,-56.4788544874186,141.1387817378128,SolarArrays
31,-56.29753206659339,113.13208782186831,SolarArrays
32,-55.98753973866502,99.14827908471023,SolarArrays
33,-9.427209301649157,33.98456905117132,Prop
34,-10.163435355223385,32.65402537251941,Prop
35,-9.558403277594266,33.80931081060777,Prop
36,-9.275647078806799,34.16017730576306,Prop
37,-9.606794203084121,33.56640087368339,Prop
38,-9.40346932608162,33.98543815498044,Prop
39,-9.427568856980258,33.93600013318172,Prop
40,-10.157207788054677,32.60166131436773,Prop
41,-9.546242102154224,33.769946882549675,Prop
42,-12.163782189583912,32.60022705462711,AdditionalPCB
43,-12.192031178439663,32.53122370596486,AdditionalPCB
44,-12.227870535404008,32.48289756218094,AdditionalPCB
45,-12.161923103099241,32.59397206487614,AdditionalPCB
46,-12.189911498609092,32.526915348313764,AdditionalPCB
47,-12.234246827871345,32.460330608552965,AdditionalPCB
48,-12.166747313201881,32.59994237463792,AdditionalPCB
49,-12.197719231731412,32.52689341302073,AdditionalPCB
50,-12.239890007442511,32.46542147605038,AdditionalPCB
51,-13.99188482541922,31.437324904550223,TetherPCB
52,-13.992400772970939,31.43627663127819,TetherPCB
53,-13.99242246369704,31.43625441396722,TetherPCB
54,-13.992098667619302,31.436893531984083,TetherPCB
55,-13.992430140466354,31.43619905787068,TetherPCB
56,-13.992440854878737,31.436191337137302,TetherPCB
57,-13.991704792441169,31.437315481657038,TetherPCB
58,-13.992437660383871,31.436204518391264,TetherPCB
59,-13.992306042072073,31.436339423107086,TetherPCB
60,-0.23045024693590221,44.93840688969391,obc
61,-0.17367497057034598,44.89105226766122,obc
62,-0.28589697476326137,44.72668663799533,obc
63,-0.2005409690349893,44.95396569843814,obc
64,-0.10471115819723309,45.001399446867424,obc
65,-0.1920510740392274,44.841615348098514,obc
66,-0.28498056225714663,44.93279057022352,obc
67,-0.15439705299974094,44.997237742048185,obc
68,-0.25919666582632317,44.851375612260654,obc
69,-54.31085475291454,62.06223286255516,SideX
70,-54.30763512614561,61.80060009214941,SideX
71,-54.31660490814855,61.55587600406864,SideX
72,-54.337071147280454,61.35422130342204,SideX
73,-54.33532176365486,62.01927085210883,SideX
74,-54.31456845236562,61.77218462033642,SideX
75,-54.324290157437844,61.49977050514906,SideX
76,-54.364613284477315,61.173592506204216,SideX
77,-54.373382116911785,61.80320745661243,SideX
78,-54.4057460147429,61.28165642266424,SideX
79,-54.41531018726948,61.013607259841706,SideX
80,-54.40219361125884,60.973805004797896,SideX
81,-54.403766651210105,61.54812237774115,SideX
82,-54.418571414165626,61.20556338573192,SideX
83,-54.42731593781738,60.9664833971442,SideX
84,-54.429132878803046,60.86505234590527,SideX
85,-54.3691915271892,62.23553737049542,SideX_
86,-54.35691412697534,62.68868018567798,SideX_
87,-54.345755965033106,63.23674902286871,SideX_
88,-54.33650286757074,63.90965308909182,SideX_
89,-54.39721746380167,62.202744500096344,SideX_
90,-54.38471613544752,62.72565890031814,SideX_
91,-54.371752616057506,63.36648788098336,SideX_
92,-54.35816467668488,64.18689398359345,SideX_
93,-54.422383810589736,62.04571537621507,SideX_
94,-54.41070642741002,62.564711706012815,SideX_
95,-54.39719600993209,63.223281373495695,SideX_
96,-54.38118733564042,64.11816872081732,SideX_
97,-54.444445256161146,61.76417146481481,SideX_
98,-54.43741343424318,62.17907577970993,SideX_
99,-54.425248153464025,62.739121604066554,SideX_
100,-54.408230609085905,63.47999974720858,SideX_
101,-54.332100698084474,63.85266798149041,SideY_
102,-54.32915076464229,63.29158565151994,SideY_
103,-54.32396972529489,62.74820543194875,SideY_
104,-54.31765572919201,62.34948563384535,SideY_
105,-54.35200190914986,64.18230269372401,SideY_
106,-54.350943728389495,63.397702029827144,SideY_
107,-54.34799979871454,62.799053176715915,SideY_
