7.049548183626612730e-01,1.799455649443534866e-01,2.538443469410981423e-01,5.977687897041622511e-01,6.543706200308940790e-02,8.587400414154791051e-01,4.903171462702132777e-01,9.184547871385803086e-01,7.814292946794870742e-01,-1.010600000000000023e+02,-9.982999999999999829e+01,-9.979999999999999716e+01,-9.651999999999999602e+01
1.117839598133558154e-01,2.407555516615610680e-01,3.118949578932050937e-01,9.801323893334865645e-01,8.341466279465893363e-01,6.580999090866165302e-01,4.978177391221100812e-01,4.430710203270767367e-01,7.724300702064665902e-01,-6.425000000000000000e+01,-6.573999999999999488e+01,-6.620000000000000284e+01,-9.359000000000000341e+01
5.717874445721017329e-01,1.074428385500096061e-01,2.838702544759587609e-01,3.264367498800242462e-01,7.703092764210548449e-01,4.288656913536800230e-01,5.042976099398484013e-01,1.137548467213781583e-01,2.144607497971908611e-02,-1.066800000000000068e+02,-1.072399999999999949e+02,-8.568000000000000682e+01,-1.015999999999999943e+02
6.223548326519202645e-01,1.715544674501779387e-01,2.808475822763293328e-01,2.783201878109616834e-01,5.916669964521248382e-02,5.462396214899555014e-02,4.583980235876691234e-01,2.059543282829992203e-02,2.042912086763446489e-01,-1.043599999999999994e+02,-1.039899999999999949e+02,-1.007800000000000011e+02,-9.934000000000000341e+01
2.558963155852132451e-02,1.831970693426311636e-01,3.167685879515697023e-01,5.618640700628151352e-01,9.707354675173481828e-01,5.622265837368934926e-01,7.045545692626730139e-01,9.653231637587741942e-02,1.328539647049124528e-01,-6.242000000000000171e+01,-6.377000000000000313e+01,-6.457999999999999829e+01,-9.207999999999999829e+01
4.765848848591811571e-01,2.529558343147612076e-01,2.532373956848724683e-01,2.575961849520047586e-01,8.140985202833057599e-01,2.461509235268323492e-01,9.031067467079216815e-01,3.288446110247872922e-01,3.860827992012903498e-01,-9.681999999999999318e+01,-9.770999999999999375e+01,-9.570000000000000284e+01,-9.626999999999999602e+01
6.539890456813666209e-01,2.989643529835023586e-02,2.640076069735250996e-01,9.104394519175467160e-01,1.260592129730538913e-01,3.434664419093110821e-01,5.085045540553970733e-01,5.692384843215966272e-01,6.858675114622880820e-01,-9.506000000000000227e+01,-9.371999999999999886e+01,-9.420999999999999375e+01,-9.521999999999999886e+01
5.266440532945774189e-01,1.848345603818437599e-01,2.618640656877458950e-01,8.919135944184908293e-02,9.493538196780597627e-01,8.524114775807077882e-01,9.216876470769642671e-01,2.124757298020553964e-01,4.482295151690121604e-01,-1.026400000000000006e+02,-1.027399999999999949e+02,-1.007699999999999960e+02,-9.806999999999999318e+01
5.243245524542644587e-01,9.686640803045544479e-02,3.065912181792916358e-01,2.148299501351385032e-01,1.600083457986190005e-01,9.047663400387452315e-01,6.383405528873158374e-01,4.245315262642360143e-01,8.335773468328240288e-01,-1.029000000000000057e+02,-1.025900000000000034e+02,-1.018499999999999943e+02,-1.007600000000000051e+02
6.014145474968203287e-01,6.154218917718028148e-02,2.923924390336754553e-01,8.528631799173946870e-01,4.318083163940503733e-01,3.406806013933841304e-01,2.071831315122542039e-01,5.278782567230965173e-01,8.799878141629288164e-01,-9.395000000000000284e+01,-9.281999999999999318e+01,-9.434000000000000341e+01,-9.617000000000000171e+01
