***************************************************************************
MODEL NAME = MAT_v2_7
report produced by REPORT_RADIATIVE_MODEL procedure at 22:14 Fri 5 Jun 2020
***************************************************************************
-------------------------------------------------------------------------------------------------------------------------
Model Name = MAT_v2_7                                                                                                     
-------------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME             | FACE LABEL        | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                            |                   |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                            |                   |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------------
185  |          | 111  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
186  |          | 112  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
187  |          | 113  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
188  |          | 114  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
189  |          | 115  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
190  |          | 116  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
191  |          | 117  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
192  |          | 118  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
193  |          | 119  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
194  |          | 120  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
195  |          | 121  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
196  |          | 122  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
197  |          | 123  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
198  |          | 124  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
199  |          | 125  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
200  |          | 126  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
201  |          | 127  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
202  |          | 128  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
203  |          | 129  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
204  |          | 130  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
205  |          | 131  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
206  |          | 132  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
207  |          | 133  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
208  |          | 134  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
209  |          | 135  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
210  |          | 136  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
211  |          | 137  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
212  |          | 138  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
213  |          | 139  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
214  |          | 140  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
215  |          | 141  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
216  |          | 142  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
217  |          | 143  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
218  |          | 144  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
219  |          | 145  | N    | SidePanel_Xminus_bot       | SP_Xminus_lwr     | RECT | .040 .960 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
220  |          | 146  | N    | SidePanel_Xminus_bot       | SP_Xminus_upr     | RECT | .850 .150 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
221  |          | 147  | N    | SidePanel_Xminus_bot       | SP_Xminus_lwr     | RECT | .040 .960 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
222  |          | 148  | N    | SidePanel_Xminus_bot       | SP_Xminus_upr     | RECT | .850 .150 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
223  |          | 149  | N    | SidePanel_Xminus_bot       | SP_Xminus_lwr     | RECT | .040 .960 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
224  |          | 150  | N    | SidePanel_Xminus_bot       | SP_Xminus_upr     | RECT | .850 .150 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
225  |          | 151  | N    | SidePanel_Xminus_bot       | SP_Xminus_lwr     | RECT | .040 .960 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
226  |          | 152  | N    | SidePanel_Xminus_bot       | SP_Xminus_upr     | RECT | .850 .150 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
227  |          | 153  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
228  |          | 154  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
229  |          | 155  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
230  |          | 156  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
231  |          | 157  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
232  |          | 158  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
233  |          | 159  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
234  |          | 160  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
235  |          | 161  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
236  |          | 162  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
237  |          | 163  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
238  |          | 164  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
239  |          | 165  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
240  |          | 166  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
241  |          | 167  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
242  |          | 168  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
243  |          | 169  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
244  |          | 170  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
245  |          | 171  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
246  |          | 172  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
247  |          | 173  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
248  |          | 174  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
249  |          | 175  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
250  |          | 176  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
251  |          | 177  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
252  |          | 178  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
253  |          | 179  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
254  |          | 180  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
255  |          | 181  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
256  |          | 182  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
257  |          | 183  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
258  |          | 184  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
259  |          | 185  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
260  |          | 186  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
261  |          | 187  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
262  |          | 188  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
263  |          | 189  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
264  |          | 190  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
265  |          | 191  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
266  |          | 192  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
267  |          | 193  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
268  |          | 194  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
269  |          | 195  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
270  |          | 196  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
271  |          | 197  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
272  |          | 198  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
273  |          | 199  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
274  |          | 200  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
275  |          | 201  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
276  |          | 202  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
277  |          | 203  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
278  |          | 204  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
279  |          | 205  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
280  |          | 206  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
281  |          | 207  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
282  |          | 208  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
283  |          | 209  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
284  |          | 210  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
285  |          | 211  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
286  |          | 212  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
287  |          | 213  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
288  |          | 214  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
289  |          | 215  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
290  |          | 216  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
291  |          | 217  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
292  |          | 218  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
293  |          | 219  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
294  |          | 220  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
295  |          | 221  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
296  |          | 222  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
297  |          | 223  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
298  |          | 224  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
299  |          | 225  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
300  |          | 226  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
301  |          | 227  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
302  |          | 228  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
303  |          | 229  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
304  |          | 230  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
305  |          | 231  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
306  |          | 232  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
307  |          | 233  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
308  |          | 234  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
309  |          | 235  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
310  |          | 236  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
311  |          | 237  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
312  |          | 238  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
313  |          | 239  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
314  |          | 240  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
315  |          | 241  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
316  |          | 242  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
317  |          | 243  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
318  |          | 244  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
319  |          | 245  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
320  |          | 246  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
321  |          | 247  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
322  |          | 248  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
323  |          | 249  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
324  |          | 250  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
325  |          | 251  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
326  |          | 252  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
327  |          | 253  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
328  |          | 254  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
329  |          | 255  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
330  |          | 256  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
331  |          | 257  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
332  |          | 258  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
333  |          | 259  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
334  |          | 260  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
335  |          | 261  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
336  |          | 262  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
337  |          | 263  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
338  |          | 264  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
