ESATAN 2017 sp2;  MODEL CUBESAT4;  TIME 28 May       2020  19:39:10
 
TIME,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L110,L111,L112,L99998,L99999,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A99998,A99999,QI1,QI2,QI3,QI4,QI5,QI6,QI7,QI8,QI9,QI10,QI11,QI12,QI13,QI14,QI15,QI16,QI17,QI18,QI19,QI20,QI21,QI22,QI23,QI24,QI25,QI26,QI27,QI28,QI29,QI30,QI31,QI32,QI33,QI34,QI35,QI36,QI37,QI38,QI39,QI40,QI41,QI42,QI43,QI44,QI45,QI46,QI47,QI48,QI49,QI50,QI51,QI52,QI53,QI54,QI55,QI56,QI57,QI58,QI59,QI60,QI61,QI62,QI63,QI64,QI65,QI66,QI67,QI68,QI69,QI70,QI71,QI72,QI73,QI74,QI75,QI76,QI77,QI78,QI79,QI80,QI81,QI82,QI83,QI84,QI85,QI86,QI87,QI88,QI89,QI90,QI91,QI92,QI93,QI94,QI95,QI96,QI97,QI98,QI99,QI100,QI101,QI102,QI103,QI104,QI105,QI106,QI107,QI108,QI109,QI110,QI111,QI112,QI99998,QI99999,QS1,QS2,QS3,QS4,QS5,QS6,QS7,QS8,QS9,QS10,QS11,QS12,QS13,QS14,QS15,QS16,QS17,QS18,QS19,QS20,QS21,QS22,QS23,QS24,QS25,QS26,QS27,QS28,QS29,QS30,QS31,QS32,QS33,QS34,QS35,QS36,QS37,QS38,QS39,QS40,QS41,QS42,QS43,QS44,QS45,QS46,QS47,QS48,QS49,QS50,QS51,QS52,QS53,QS54,QS55,QS56,QS57,QS58,QS59,QS60,QS61,QS62,QS63,QS64,QS65,QS66,QS67,QS68,QS69,QS70,QS71,QS72,QS73,QS74,QS75,QS76,QS77,QS78,QS79,QS80,QS81,QS82,QS83,QS84,QS85,QS86,QS87,QS88,QS89,QS90,QS91,QS92,QS93,QS94,QS95,QS96,QS97,QS98,QS99,QS100,QS101,QS102,QS103,QS104,QS105,QS106,QS107,QS108,QS109,QS110,QS111,QS112,QS99998,QS99999,
 0.000000000000000E+00,"pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","INACTIVE_NODE","ENVIRONMENT",9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,9.030000000000000E-04,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,1.250000000000000E-03,0.000000000000000E+00,1.000000000000000E+20,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,1.875000074505806E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,7.651462434249550E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,
