ESATAN 2017 sp2;  MODEL RU_V4_DETAIL_HOT_SUN_POI;  TIME 14 April     2020  21:53:16
 
TIME,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L99998,L99999,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C99998,C99999,QI1,QI2,QI3,QI4,QI5,QI6,QI7,QI8,QI9,QI10,QI11,QI12,QI13,QI14,QI15,QI16,QI17,QI18,QI19,QI20,QI21,QI22,QI23,QI24,QI25,QI26,QI27,QI28,QI29,QI30,QI31,QI32,QI33,QI34,QI35,QI36,QI37,QI38,QI39,QI40,QI41,QI42,QI43,QI44,QI45,QI46,QI47,QI48,QI49,QI50,QI51,QI52,QI53,QI54,QI55,QI56,QI57,QI58,QI59,QI60,QI61,QI62,QI63,QI64,QI65,QI66,QI67,QI68,QI69,QI70,QI71,QI72,QI73,QI99998,QI99999,QS1,QS2,QS3,QS4,QS5,QS6,QS7,QS8,QS9,QS10,QS11,QS12,QS13,QS14,QS15,QS16,QS17,QS18,QS19,QS20,QS21,QS22,QS23,QS24,QS25,QS26,QS27,QS28,QS29,QS30,QS31,QS32,QS33,QS34,QS35,QS36,QS37,QS38,QS39,QS40,QS41,QS42,QS43,QS44,QS45,QS46,QS47,QS48,QS49,QS50,QS51,QS52,QS53,QS54,QS55,QS56,QS57,QS58,QS59,QS60,QS61,QS62,QS63,QS64,QS65,QS66,QS67,QS68,QS69,QS70,QS71,QS72,QS73,QS99998,QS99999,QSI1,QSI2,QSI3,QSI4,QSI5,QSI6,QSI7,QSI8,QSI9,QSI10,QSI11,QSI12,QSI13,QSI14,QSI15,QSI16,QSI17,QSI18,QSI19,QSI20,QSI21,QSI22,QSI23,QSI24,QSI25,QSI26,QSI27,QSI28,QSI29,QSI30,QSI31,QSI32,QSI33,QSI34,QSI35,QSI36,QSI37,QSI38,QSI39,QSI40,QSI41,QSI42,QSI43,QSI44,QSI45,QSI46,QSI47,QSI48,QSI49,QSI50,QSI51,QSI52,QSI53,QSI54,QSI55,QSI56,QSI57,QSI58,QSI59,QSI60,QSI61,QSI62,QSI63,QSI64,QSI65,QSI66,QSI67,QSI68,QSI69,QSI70,QSI71,QSI72,QSI73,QSI99998,QSI99999,
 0.000000000000000E+00,"Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Prop","AdditionalPCB","TetherPCB","obc","INACTIVE_NODE","ENVIRONMENT",1.367843787000000E+00,1.367843787000000E+00,1.367843787000000E+00,1.367843787000000E+00,1.367843787000000E+00,1.367843787000000E+00,1.367843787000000E+00,1.367843787000000E+00,1.367843787000000E+00,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,6.475000185000001E-01,4.050446400000000E+00,4.050446400000000E+00,4.050446400000000E+00,4.050446400000000E+00,4.387983600000000E+00,4.387983600000000E+00,4.387983600000000E+00,4.387983600000000E+00,4.444970400000000E+00,4.444970400000000E+00,4.444970400000000E+00,4.444970400000000E+00,4.387983600000000E+00,4.387983600000000E+00,4.387983600000000E+00,4.387983600000000E+00,4.444970400000000E+00,4.444970400000000E+00,4.444970400000000E+00,4.444970400000000E+00,4.050446400000000E+00,4.050446400000000E+00,4.050446400000000E+00,4.050446400000000E+00,1.461537000000000E+01,1.461537000000000E+01,1.461537000000000E+01,1.461537000000000E+01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,3.000000119209290E-01,0.000000000000000E+00,0.000000000000000E+00,2.000000029802322E-01,0.000000000000000E+00,0.000000000000000E+00,6.835038074362749E-01,6.816925960951804E-01,6.816697328923392E-01,6.832955631852111E-01,6.816925960951804E-01,6.816697328923392E-01,6.831145821411704E-01,6.816925960951804E-01,6.816697328923392E-01,1.949844189269538E-03,6.453677944542832E-01,3.166140640482887E-05,6.453677944542832E-01,0.000000000000000E+00,6.467821549321707E-01,2.089805174633733E-03,6.453677944542832E-01,1.049458491071850E-05,6.453677944542832E-01,1.134879531042815E-05,6.470779338874786E-01,1.747310310962002E-03,6.453677944542832E-01,2.553417929817784E-05,6.453677944542832E-01,1.128167877902239E-06,6.464865101798051E-01,6.453677944542832E-01,0.000000000000000E+00,6.453677944542832E-01,0.000000000000000E+00,6.453677944542832E-01,1.756097112548934E-03,6.453677944542832E-01,1.155314150072217E-05,6.453677944542832E-01,2.888285375180543E-05,6.453677944542832E-01,1.975922631458077E-03,6.453677944542832E-01,0.000000000000000E+00,6.453677944542832E-01,3.728307072984615E-05,6.453677944542832E-01,1.676684240693319E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.835463379293083E-04,0.000000000000000E+00,6.770469010411030E-04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,2.415910221885631E-04,1.270348041658958E-03,1.947967503534606E-04,1.245030095085758E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,
