***************************************************************************
MODEL NAME = MAT_v2_8
report produced by REPORT_RADIATIVE_MODEL procedure at 19:24 Sun 7 Jun 2020
***************************************************************************
-------------------------------------------------------------------------------------------------------------------------
Model Name = MAT_v2_8                                                                                                     
-------------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME             | FACE LABEL        | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                            |                   |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                            |                   |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------------
     |          |      |      |                            |                   |      | .320 .680 .000 .000 |            
181  |          | 99   | N    | Battery3                   | Battery           | BOX  | .020 .980 .000 .000 | 1.6660E-003
     |          |      |      |                            |                   |      | .320 .680 .000 .000 |            
183  |          | 100  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
184  |          | 100  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
185  |          | 101  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
186  |          | 101  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
187  |          | 102  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
188  |          | 102  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
189  |          | 103  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
190  |          | 103  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
191  |          | 104  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
192  |          | 104  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
193  |          | 105  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
194  |          | 105  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
195  |          | 106  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
196  |          | 106  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
197  |          | 107  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
198  |          | 107  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
199  |          | 108  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
200  |          | 108  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
201  |          | 109  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
202  |          | 109  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
203  |          | 110  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
204  |          | 110  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
205  |          | 111  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
206  |          | 111  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
207  |          | 112  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
208  |          | 112  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
209  |          | 113  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
210  |          | 113  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
211  |          | 114  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
212  |          | 114  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
213  |          | 115  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
214  |          | 115  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
215  |          | 116  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
216  |          | 116  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
217  |          | 117  | N    | DP_Xplus_1                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
218  |          | 117  | N    | DP_Xplus_1                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
219  |          | 118  | N    | SidePanel_Xminus_bot       | SP_Xminus_lwr     | RECT | .040 .960 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
220  |          | 119  | N    | SidePanel_Xminus_bot       | SP_Xminus_upr     | RECT | .850 .150 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
221  |          | 120  | N    | SidePanel_Xminus_bot       | SP_Xminus_lwr     | RECT | .040 .960 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
222  |          | 121  | N    | SidePanel_Xminus_bot       | SP_Xminus_upr     | RECT | .850 .150 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
223  |          | 122  | N    | SidePanel_Xminus_bot       | SP_Xminus_lwr     | RECT | .040 .960 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
224  |          | 123  | N    | SidePanel_Xminus_bot       | SP_Xminus_upr     | RECT | .850 .150 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
225  |          | 124  | N    | SidePanel_Xminus_bot       | SP_Xminus_lwr     | RECT | .040 .960 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
226  |          | 125  | N    | SidePanel_Xminus_bot       | SP_Xminus_upr     | RECT | .850 .150 .000 .000 | 2.5000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
227  |          | 126  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
228  |          | 126  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
229  |          | 127  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
230  |          | 127  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
231  |          | 128  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
232  |          | 128  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
233  |          | 129  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
234  |          | 129  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
235  |          | 130  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
236  |          | 130  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
237  |          | 131  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
238  |          | 131  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
239  |          | 132  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
240  |          | 132  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
241  |          | 133  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
242  |          | 133  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
243  |          | 134  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
244  |          | 134  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
245  |          | 135  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
246  |          | 135  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
247  |          | 136  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
248  |          | 136  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
249  |          | 137  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
250  |          | 137  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
251  |          | 138  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
252  |          | 138  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
253  |          | 139  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
254  |          | 139  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
255  |          | 140  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
256  |          | 140  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
257  |          | 141  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
258  |          | 141  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
259  |          | 142  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
260  |          | 142  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
261  |          | 143  | N    | DP_Xplus_5                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
262  |          | 143  | N    | DP_Xplus_5                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
263  |          | 144  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
264  |          | 144  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
265  |          | 145  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
266  |          | 145  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
267  |          | 146  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
268  |          | 146  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
269  |          | 147  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
270  |          | 147  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
271  |          | 148  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
272  |          | 148  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
273  |          | 149  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
274  |          | 149  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
275  |          | 150  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
276  |          | 150  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
277  |          | 151  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
278  |          | 151  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
279  |          | 152  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
280  |          | 152  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
281  |          | 153  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
282  |          | 153  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
283  |          | 154  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
284  |          | 154  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
285  |          | 155  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
286  |          | 155  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
287  |          | 156  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
288  |          | 156  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
289  |          | 157  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
290  |          | 157  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
291  |          | 158  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
292  |          | 158  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
293  |          | 159  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
294  |          | 159  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
295  |          | 160  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
296  |          | 160  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
297  |          | 161  | N    | DP_Xplus_4                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
298  |          | 161  | N    | DP_Xplus_4                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
299  |          | 162  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
300  |          | 162  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
301  |          | 163  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
302  |          | 163  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
303  |          | 164  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
304  |          | 164  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
305  |          | 165  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
306  |          | 165  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
307  |          | 166  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
308  |          | 166  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
309  |          | 167  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
310  |          | 167  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
311  |          | 168  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
312  |          | 168  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
313  |          | 169  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
314  |          | 169  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
315  |          | 170  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
316  |          | 170  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
317  |          | 171  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
318  |          | 171  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
319  |          | 172  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
320  |          | 172  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
321  |          | 173  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
322  |          | 173  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
323  |          | 174  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
324  |          | 174  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
325  |          | 175  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
326  |          | 175  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
327  |          | 176  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
328  |          | 176  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
329  |          | 177  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
330  |          | 177  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
331  |          | 178  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
332  |          | 178  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
333  |          | 179  | N    | DP_Xplus_3                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
334  |          | 179  | N    | DP_Xplus_3                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
335  |          | 180  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
