3.348158042513305066e-01,2.741251848986971107e-02,2.773062518554051947e-01,1.083207629076534317e+01,6.369776924906447135e+01,1.645634033253058135e+02,-2.419999999999999929e+01,-1.605000000000000071e+01,8.365999999999999659e+01,9.768999999999999773e+01
6.574295580764317748e-01,9.800401824718232846e-02,3.344843928969999935e-01,8.139743827905157048e+01,1.255651679599732784e+00,1.577583700561947353e+02,-2.755999999999999872e+01,-4.913000000000000256e+01,7.395999999999999375e+01,7.576999999999999602e+01
7.104645663915123421e-01,5.931141105507131001e-02,3.300364558935020565e-01,6.550066887089755596e+01,1.817129215488545810e+02,1.912733550647492393e+02,-3.689999999999999858e+01,-2.589000000000000057e+01,7.545999999999999375e+01,8.365000000000000568e+01
4.901733221728898360e-01,1.132633312860771985e-01,2.516011409300260016e-01,1.134413375822038432e+02,3.053550000234751138e+01,1.471253443200310755e+02,-1.176999999999999957e+01,-3.468999999999999773e+01,8.606999999999999318e+01,6.790000000000000568e+01
2.901587802896746227e-01,9.273273679639630618e-02,3.108980931347841703e-01,1.749288976718857782e+02,1.090135174733124757e+01,2.441287715582488431e+02,1.234999999999999964e+01,-2.442000000000000171e+01,8.035999999999999943e+01,7.604999999999999716e+01
7.758157350426165833e-01,1.987870983469057218e-01,2.873629600965270647e-01,2.007911863190371662e+02,1.668986588137733236e+02,6.765309702418224447e+01,3.959999999999999964e+00,-1.416999999999999993e+01,7.415999999999999659e+01,6.610999999999999943e+01
4.327472635291867431e-01,1.033498890200444525e-01,2.909878942768378551e-01,2.450717379104203815e+02,1.458259867549696587e+01,9.443320328701140909e+01,1.707000000000000028e+01,-2.962999999999999901e+01,7.781000000000000227e+01,7.264000000000000057e+01
6.812547520143713564e-01,2.060440765436520050e-01,3.158497358866868554e-01,5.812674875149519238e+01,9.854070868460441091e+01,2.260523728080063108e+02,-2.912000000000000099e+01,-2.801000000000000156e+01,7.875000000000000000e+01,6.654999999999999716e+01
3.730865305963672052e-01,2.444820398213908008e-01,3.008934661129820665e-01,1.895327896611952951e+02,7.972410357927741131e+01,9.983144869703860280e+00,4.211999999999999744e+01,1.794000000000000128e+01,4.832000000000000028e+01,6.656999999999999318e+01
3.523425317902083020e-01,2.375602461723702596e-01,2.729737065595734813e-01,1.155363194171677677e+01,6.012072538383066700e+01,1.830577979701323272e+02,-2.355000000000000071e+01,-1.619999999999999929e+01,8.476999999999999602e+01,6.378000000000000114e+01
4.870427957081716608e-01,1.236155506290184392e-01,2.826688479739483117e-01,2.904401901787997886e+01,2.113937578820364394e+01,2.775210387582609428e+01,-1.167999999999999972e+01,-1.575999999999999979e+01,6.401999999999999602e+01,7.117000000000000171e+01
6.698804998198778504e-01,5.265869912425392291e-02,3.376194499231400803e-01,1.323966403164191661e+02,1.518488631081962126e+02,3.342409376955407652e+01,-2.950000000000000178e+00,-1.100999999999999979e+01,5.642999999999999972e+01,9.004999999999999716e+01
1.307783209621975196e-01,7.385528493326887212e-02,2.674216513058663702e-01,1.023399556629978235e+02,2.403321693394322551e+02,1.114245223435664940e+02,2.969000000000000128e+01,3.397999999999999687e+01,8.481000000000000227e+01,7.854000000000000625e+01
