7.289227523422328048e-01,5.886020753518884929e-02,2.641573603259010361e-01,7.178172124595380010e-01,1.604213299538106985e-01,5.096201185310370585e-01,2.795686935085119340e-01,1.921541437382421058e-01,3.522259440479262871e-01,-1.010799999999999983e+02,-9.906999999999999318e+01,-9.896999999999999886e+01,-9.845000000000000284e+01
5.068035672837963856e-01,1.152525610287713775e-01,3.083841372648074008e-01,1.125109344060315625e-01,8.805058776183053437e-01,1.582532381171497249e-01,5.141727767748046629e-01,1.486557226583436475e-01,8.318862407344952414e-01,-1.033700000000000045e+02,-1.039899999999999949e+02,-1.029399999999999977e+02,-1.012300000000000040e+02
5.916718263442930503e-01,2.471149687299631706e-02,3.046892072227421200e-01,8.605346268122262554e-01,4.327529676712654760e-01,1.360723039003997603e-01,8.196412423690010440e-01,2.679527582879932535e-01,2.614818183872149454e-02,-9.606000000000000227e+01,-9.831999999999999318e+01,-8.409999999999999432e+01,-9.876000000000000512e+01
2.110534678219073979e-01,1.618366807811486840e-01,3.161991802116983497e-01,6.624428207127627255e-01,9.359111987116008891e-01,7.664641316914554414e-01,6.867164230269576786e-01,4.078926398140229892e-02,4.506871159291796214e-02,-7.943999999999999773e+01,-8.060999999999999943e+01,-7.631000000000000227e+01,-9.490999999999999659e+01
4.790604407791083652e-01,4.902408913677459845e-02,2.808971567923367885e-01,9.195033580221471103e-01,2.907060232421884716e-02,6.117151663595713496e-01,1.693215619550273443e-01,7.498239506591063419e-01,9.638483656172729397e-01,-8.784000000000000341e+01,-8.245999999999999375e+01,-8.715000000000000568e+01,-9.162000000000000455e+01
2.702956357787688058e-01,1.846108738265306581e-01,3.008413119741062403e-01,4.645416616978779306e-02,1.690373574032788756e-04,5.562466014706306250e-02,4.253924870383689605e-01,5.912633359560791613e-01,6.693044341592628843e-01,-9.379000000000000625e+01,-9.362999999999999545e+01,-9.275000000000000000e+01,-9.823999999999999488e+01
7.879334519595005970e-01,9.457341463324502040e-02,2.960050316374607804e-01,5.568793553364405069e-01,3.399771376190754979e-01,8.522597064937692535e-01,5.012100324226453907e-02,6.015032234647259279e-02,6.858328968012332716e-01,-1.062099999999999937e+02,-9.920000000000000284e+01,-1.051200000000000045e+02,-1.013400000000000034e+02
6.709487548708741034e-02,1.312110369016377676e-01,2.710357296792657578e-01,8.383239275190924600e-01,6.252777044353059477e-01,2.869762050720033875e-01,3.925912834284289721e-01,7.919762897814108804e-01,3.668941522399934985e-01,-5.743999999999999773e+01,-5.879999999999999716e+01,-6.003999999999999915e+01,-8.609999999999999432e+01
6.181672696397060296e-01,2.498342037613756617e-01,2.734832672771954631e-01,3.365760717727501183e-01,5.629692310248970433e-01,8.146540429656458082e-01,5.930906753910324403e-01,1.024285776336315429e-01,7.903760228432870072e-01,-1.022699999999999960e+02,-1.023100000000000023e+02,-1.013700000000000045e+02,-9.796999999999999886e+01
3.855721233922016628e-02,1.336218906235295822e-01,2.925281060341825556e-01,2.359154869056823700e-01,2.021634477373792094e-01,2.493074943857625722e-02,9.013821479922176083e-01,4.261578345299745774e-01,6.498657681727799673e-01,-6.845000000000000284e+01,-7.006999999999999318e+01,-7.014000000000000057e+01,-9.059000000000000341e+01
