3.786901820891799830e-01,1.393779011419602476e-01,2.019557085732133495e-01,1.922614080176670655e+02,6.940290309217340337e+01,1.550713522833396780e+02,3.667999999999999972e+01,1.007000000000000028e+01,1.072600000000000051e+02,4.488000000000000256e+01
4.399817064478210860e-01,1.585816584787630781e-02,2.266998335587669666e-01,1.310123496208305767e+02,1.085483405995692721e+02,1.953754118263976807e+02,-4.940000000000000391e+00,-1.862000000000000099e+01,1.055499999999999972e+02,8.300000000000000711e+00
4.495715131518486785e-01,2.401849222419566443e-01,3.236206015244880718e-01,1.135305433079297188e+02,1.515219469736366307e+02,4.610126697227308057e+01,5.431000000000000227e+01,4.952000000000000313e+01,9.504000000000000625e+01,4.345000000000000284e+01
3.821014693384325867e-01,2.336421284217931327e-01,3.495431929151016637e-01,1.688225516130329424e+02,4.687979372099536413e+00,1.465373106495127900e+02,6.754000000000000625e+01,3.739000000000000057e+01,9.970000000000000284e+01,4.221999999999999886e+01
7.463616340302229313e-01,7.169074980193528013e-02,3.476317339514600757e-01,1.946557764556199288e+02,1.926359729958352887e+02,2.118729757915405632e+00,4.857000000000000028e+01,3.657999999999999829e+01,3.148999999999999844e+01,3.985999999999999943e+01
4.913208979858887937e-02,1.835347464320472854e-01,2.092240198920197192e-01,7.977221299167879920e+01,1.224700991335771079e+02,1.643546854274838438e+02,1.141899999999999977e+02,1.101899999999999977e+02,1.106099999999999994e+02,4.989000000000000057e+01
5.856717178825688874e-01,1.926700549245584093e-01,2.729763889205869543e-01,1.878620778006495868e+02,2.247020767938335553e+02,9.574113732727274950e+00,5.582000000000000028e+01,4.700000000000000000e+01,7.109000000000000341e+01,4.585999999999999943e+01
6.483946387085336438e-01,1.643432093087918988e-01,2.242709254520710849e-01,1.577008462319323883e+02,1.703021150313934751e+00,1.068284826028017420e+02,1.896000000000000085e+01,-1.565000000000000036e+01,1.033299999999999983e+02,4.425999999999999801e+01
6.719853138822737826e-01,5.170604956752982567e-02,3.405742964895702718e-01,2.447102653287759040e+02,1.008573161570058119e+02,1.402243643518464751e+02,1.983999999999999986e+01,-1.184999999999999964e+01,9.714000000000000057e+01,2.828000000000000114e+01
5.848065967697451129e-01,8.226549044909674258e-02,2.824990903322920355e-01,2.435672795847962391e+02,4.313059265506915096e+01,4.175680487297759669e+01,3.529999999999999716e+01,-2.430000000000000160e+00,9.084999999999999432e+01,3.860000000000000142e+01
7.970757479762984321e-01,1.299862500702608781e-01,2.333932206626665729e-01,2.057786990867494126e+01,8.139586276202841475e+01,2.017358908552231469e+02,-2.657000000000000028e+01,-1.812000000000000099e+01,1.054500000000000028e+02,4.139999999999999858e+01
5.230863665346558999e-01,2.381899273868896272e-01,3.293749527663984988e-01,2.575294517797641447e+01,1.519149018299481781e+02,1.106079458519172931e+02,2.530999999999999872e+01,3.881000000000000227e+01,9.909999999999999432e+01,4.271999999999999886e+01
5.915777393383365723e-01,2.539551278933696588e-01,3.873312553094468424e-01,1.234946848676177069e+02,1.853114918910295330e+02,1.249517443997795567e+02,4.846000000000000085e+01,4.514999999999999858e+01,9.614000000000000057e+01,4.072999999999999687e+01
3.390102199633196478e-01,2.365141306727161497e-01,2.143178263454069143e-01,6.705044933214143299e+00,1.672880782294832329e+02,1.087686514099997623e+02,2.292999999999999972e+01,4.243999999999999773e+01,1.060699999999999932e+02,4.707000000000000028e+01
6.814193701966828054e-02,1.252952739599884346e-01,3.580419155568979606e-01,1.937370544782099557e+02,2.448319455405152212e+02,6.288218435031068587e+00,1.309600000000000080e+02,1.217600000000000051e+02,1.036400000000000006e+02,4.564000000000000057e+01
4.483494495827494153e-01,9.572887339254203265e-02,2.436224970001949208e-01,8.991398062059362317e+00,1.716888110643611043e+01,7.938608489090943010e+01,-4.299999999999999822e+00,-3.470000000000000195e+00,1.005999999999999943e+02,4.118999999999999773e+01
4.203460154645646818e-02,3.833990886290641192e-02,2.750324922683412554e-01,1.379704939529119940e+02,7.452864537635538511e+01,1.431349861297737469e+01,1.140199999999999960e+02,1.001500000000000057e+02,1.022099999999999937e+02,5.460999999999999943e+01
4.798681998684962147e-01,1.568544217221638504e-01,3.392221765829017133e-01,2.119370580836982754e+02,1.038919544581710284e+02,1.374173118124919881e+02,4.942999999999999972e+01,2.642000000000000171e+01,9.895000000000000284e+01,4.053999999999999915e+01
5.296004600266288609e-01,7.079195323753997848e-02,3.505567775403397035e-01,8.376768006605701089e+01,9.092997477126125716e+01,6.872318423949653265e+01,1.365000000000000036e+01,7.629999999999999893e+00,9.276999999999999602e+01,3.478000000000000114e+01
