7.417369494489051140e-01,1.749758878503719084e-01,2.781126829532247768e-01,2.265665974353570644e-01,3.037487598006486170e-02,5.705019483131795255e+01,1.484859172113151828e+02,1.981398217968755660e+02,-1.201400000000000006e+02,-8.976999999999999602e+01,-7.421999999999999886e+01,-1.041800000000000068e+02
6.568956800750880287e-02,1.907016617381172841e-01,2.842557052164856879e-01,9.468603945031321689e-02,8.219403836299112864e-01,1.893683241734970011e+02,1.067373773797360315e+02,2.067065931285897591e+02,-8.462999999999999545e+01,-8.323999999999999488e+01,-6.848999999999999488e+01,-9.601000000000000512e+01
1.149972466692795181e-01,1.718454584809908370e-01,3.056472290391921698e-01,2.811774220633655452e-01,4.581005231582399584e-01,9.084242949565866354e+01,1.561023724248731810e+02,2.254595765763884430e+01,-8.018999999999999773e+01,-5.964000000000000057e+01,-7.568000000000000682e+01,-9.510999999999999943e+01
6.449803460319457615e-01,2.380462731277364213e-02,2.565025843510866377e-01,6.226019243462818098e-01,3.714184820562817513e-01,1.202482545374805767e+02,2.303010779556231000e+02,1.174483304240185646e+02,-1.095600000000000023e+02,-3.464999999999999858e+01,-7.495999999999999375e+01,-1.062399999999999949e+02
3.235005405544962298e-01,8.316245934469372603e-02,2.588115016883082986e-01,2.183806259821874096e-01,4.503836428565101135e-01,2.445901366940005062e+02,1.021542191276217579e+02,4.543089620094130510e+01,-9.635999999999999943e+01,-8.504000000000000625e+01,-7.901999999999999602e+01,-9.660999999999999943e+01
6.295860256624213891e-01,6.103515166123360536e-02,2.806849330401927078e-01,7.536595925393474449e-01,4.188875309954220860e-01,2.277270796519141811e+02,1.912052090151703112e+02,2.261297424256968611e+02,-1.077399999999999949e+02,-3.621000000000000085e+01,-7.151999999999999602e+01,-1.030999999999999943e+02
1.402776190140448132e-01,3.484997530953139883e-02,2.800927352600943721e-01,9.623722031659303067e-01,7.185151782960338407e-01,1.060705515086724091e+02,4.702223439308431097e+01,1.415704810654695507e+02,-5.839000000000000057e+01,-4.715999999999999659e+01,-6.388000000000000256e+01,-7.401999999999999602e+01
6.122835883574297977e-01,6.059330031025476210e-02,3.094222291009472436e-01,6.587093305197149196e-01,1.819304784639042827e-01,3.879621257605973028e+01,4.573305592288483723e+01,6.824498571756009824e+01,-1.055799999999999983e+02,-8.164000000000000057e+01,-8.234000000000000341e+01,-1.026599999999999966e+02
4.007686456206699388e-01,2.800846743307300324e-02,3.191960468414208885e-01,8.999717322129127117e-01,5.783032898435762625e-01,6.407658248638355758e+01,1.590191871738605016e+02,8.203583703295966245e+01,-8.912999999999999545e+01,-3.747999999999999687e+01,-7.554999999999999716e+01,-9.264000000000000057e+01
3.130639487810344401e-01,1.642908331582228487e-01,2.628563591117070719e-01,1.794190094613339614e-01,4.874703465022263704e-01,2.145299258593259708e+02,3.346194187560669064e+01,2.332975380742813343e+02,-1.035499999999999972e+02,-1.006299999999999955e+02,-6.934000000000000341e+01,-9.934000000000000341e+01
7.866398216398652332e-01,2.326168017818780187e-01,2.883969552059703623e-01,4.488144274853239635e-01,3.303522451322860598e-01,1.371517580470308815e+02,1.473000473828182919e+02,1.503548100963452896e+02,-1.158100000000000023e+02,-7.521999999999999886e+01,-7.653000000000000114e+01,-1.021099999999999994e+02
6.658821762236601938e-01,1.001435578426094347e-01,2.809376546917393136e-01,8.098309990899061894e-01,9.098590005659045188e-01,5.195536495523256804e+01,1.200292343724601984e+01,9.669303932848046657e+01,-1.044099999999999966e+02,-1.043199999999999932e+02,-7.707999999999999829e+01,-1.003799999999999955e+02
7.499018494129506829e-01,9.637514857466192297e-02,3.011417770331595301e-01,8.242834418640580807e-02,7.263245974576119091e-01,2.094681988078058055e+02,8.045583101122608127e+01,1.452663111376710958e+02,-1.246500000000000057e+02,-1.229599999999999937e+02,-7.992000000000000171e+01,-1.106400000000000006e+02
6.722489577885285561e-01,2.151104537665378402e-01,2.963777182490650031e-01,6.368275143995675291e-01,7.568425322233168773e-01,2.499982782493512801e+01,2.578955258946761475e+01,1.925114486970744281e+02,-1.097999999999999972e+02,-1.063499999999999943e+02,-7.407999999999999829e+01,-1.014200000000000017e+02
9.523310281349947615e-02,1.939371414649642966e-01,2.836387445077026004e-01,5.956681975319779720e-01,7.002816638092308754e-02,1.545610479507336947e+02,4.930607362053826392e+01,3.002970924159571453e+01,-7.025000000000000000e+01,-4.434000000000000341e+01,-6.815000000000000568e+01,-9.212000000000000455e+01
7.222881139045180809e-01,1.318208080801499260e-01,2.998437958556719463e-01,5.843026027662168165e-01,9.668463598621176436e-01,1.173547937532350574e+02,2.342440467810677092e+02,1.948712421482322839e+02,-1.132699999999999960e+02,-1.099399999999999977e+02,-7.492000000000000171e+01,-1.040999999999999943e+02
5.125997518161842237e-01,6.975114669786187938e-02,2.818172032584254638e-01,5.467574231769880555e-01,8.996006981160594718e-01,2.236860323998499780e+02,1.102064270140221964e+02,1.237997322030792446e+01,-9.681999999999999318e+01,-9.179000000000000625e+01,-9.029000000000000625e+01,-9.726000000000000512e+01
