2.566490812628689430e-02,1.711524163857180703e-01,2.691035032252765968e-01,1.285277390629070737e+02,7.237154395318468403e+01,1.044389809756535925e+02,6.568999999999999773e+01,5.039000000000000057e+01,8.648000000000000398e+01,6.853000000000000114e+01
9.517286441432182276e-02,1.700408317140984782e-01,2.999276497168966160e-01,2.656574748247127005e+01,6.488541222962535926e+01,1.705819996687181686e+02,1.607000000000000028e+01,1.928000000000000114e+01,8.207999999999999829e+01,6.892000000000000171e+01
7.996075801983290043e-01,1.828564011667478673e-01,3.082296407873938993e-01,1.869250290675396968e+02,1.835499008630050071e+02,1.612555701653763549e+02,-5.320000000000000284e+00,-1.958999999999999986e+01,7.806999999999999318e+01,6.720999999999999375e+01
3.237988410278952456e-01,3.867667250307670057e-02,3.402320891648437096e-01,1.880880684162077614e+02,3.338284096012081648e+01,1.367489390726689180e+02,1.682000000000000028e+01,-1.750000000000000000e+01,7.359000000000000341e+01,9.987999999999999545e+01
1.710227982470602370e-01,1.233748843099476827e-01,2.953822953845520183e-01,4.822238801507503325e+01,2.382406503060150005e+00,5.316323614889522275e+01,1.700000000000000000e+01,4.660000000000000142e+00,7.573000000000000398e+01,7.284000000000000341e+01
6.414952138151115424e-01,1.875273878090300272e-01,2.861476246360696862e-01,1.131146885937063029e+00,8.613053325856206754e+01,1.741274914771128692e+02,-4.400999999999999801e+01,-2.908999999999999986e+01,8.195000000000000284e+01,6.587000000000000455e+01
7.598821964997631850e-01,1.202959016531283259e-01,3.201873373859031591e-01,8.082801372104582072e+01,2.941058490750980425e+01,1.309000673581437013e+02,-2.935000000000000142e+01,-4.545000000000000284e+01,7.481000000000000227e+01,7.192000000000000171e+01
1.797514696802004763e-01,1.740214737829030023e-01,2.723066763302250393e-01,8.516975941786737891e+00,1.202479958828714786e+02,7.060239168965463818e+01,1.649999999999999911e+00,1.723000000000000043e+01,8.079000000000000625e+01,6.710999999999999943e+01
4.594533022749511253e-01,1.961762861837732519e-01,2.531778013632708935e-01,8.469493551183505531e+01,5.733162672099199852e+01,1.853070927953453690e+02,-1.360999999999999943e+01,-2.544000000000000128e+01,8.726000000000000512e+01,6.401000000000000512e+01
6.188322837874165039e-01,1.839911970913801764e-01,3.281027575492195814e-01,9.212394500965200450e+01,2.488098833301901323e+02,2.329826303051718526e+02,-1.982000000000000028e+01,-8.630000000000000782e+00,7.704999999999999716e+01,6.800000000000000000e+01
4.198725866059904721e-01,1.514559831022894432e-01,2.976708182684946191e-01,2.492271643983414151e+02,1.526255946479464001e+02,1.334782724150419995e+02,1.782999999999999829e+01,-8.070000000000000284e+00,7.931000000000000227e+01,6.857999999999999829e+01
5.946953298549442213e-01,1.094549935816611745e-02,2.714638118309407044e-01,1.408275511657652999e+02,1.898973664543987354e+02,4.518679614684489820e+01,1.530000000000000027e+00,-3.709999999999999964e+00,7.189000000000000057e+01,1.228199999999999932e+02
6.353056366859520798e-01,1.541518944307865846e-01,2.667848643939109698e-01,1.461476105272080019e+02,7.588207089168051311e+01,3.121497851706383830e+00,2.971999999999999886e+01,1.057000000000000028e+01,2.196000000000000085e+01,6.998999999999999488e+01
6.073250781171581902e-01,1.180947712130275828e-01,2.704160883368080248e-01,1.965495166792138804e+01,2.115288878488393323e+02,4.088838118278482625e+01,-2.708999999999999986e+01,-2.290000000000000036e+00,7.031999999999999318e+01,6.996999999999999886e+01
2.252537600166803489e-01,2.528596209056179211e-01,3.020317456587169880e-01,2.151418617194607066e+02,2.826692033088418654e+01,1.296508580144041503e+02,3.071000000000000085e+01,-6.700000000000000178e+00,7.965000000000000568e+01,6.467000000000000171e+01
5.134610566760913208e-01,9.409748379425932063e-02,3.170271500800426745e-01,2.415820722560787033e+02,9.935531922241621317e+01,2.378263862063275269e+02,6.740000000000000213e+00,-2.691000000000000014e+01,7.879000000000000625e+01,7.509000000000000341e+01
1.008418693510313019e-01,2.396733572650870114e-01,3.230716390298337681e-01,2.004946129228009397e+02,1.965751146519893950e+02,1.250467373918485237e+02,4.782999999999999829e+01,3.475000000000000000e+01,7.762000000000000455e+01,6.629999999999999716e+01
3.060117677647450699e-02,3.006897241181980679e-02,2.874767254620097523e-01,2.053211888562256036e+02,5.008813550701810158e+01,1.505096958717065263e+02,8.410999999999999943e+01,5.889000000000000057e+01,8.543000000000000682e+01,1.114200000000000017e+02
2.120561359233824050e-01,4.255161059222237890e-02,2.569476867598002312e-01,1.018047606358656481e+02,4.716398208149391991e+01,5.395587677392588688e+01,2.405000000000000071e+01,7.990000000000000213e+00,8.054000000000000625e+01,8.793000000000000682e+01
1.641399546736496684e-01,1.379744814037648093e-01,3.133986852207554241e-01,1.438415374941722860e+02,2.472327057472656691e+02,2.035943881986235056e+02,2.519000000000000128e+01,2.371000000000000085e+01,8.003000000000000114e+01,7.156999999999999318e+01
1.305385544272474330e-01,1.359420740621394286e-01,2.680399331219000536e-01,2.090761485130880146e+02,3.209230367789567850e+01,3.330474076205466361e+01,5.684000000000000341e+01,2.492000000000000171e+01,7.698000000000000398e+01,7.068000000000000682e+01
5.684703774106670826e-01,7.844694049834129157e-02,2.831535649231722296e-01,1.184701427352428027e+02,2.405748012646237157e+02,2.210484184141308219e+02,-1.839000000000000057e+01,-1.342999999999999972e+01,8.334000000000000341e+01,7.418000000000000682e+01
2.064856224300680998e-01,3.249855879470504860e-02,3.147326588656124136e-01,1.214695797111520505e+02,4.283672844365402455e+01,2.446164858362845678e+02,1.832999999999999829e+01,-2.509999999999999787e+00,8.029000000000000625e+01,1.030900000000000034e+02
5.264493115479355057e-01,8.766243732369310981e-02,2.547289379922975106e-01,1.349536199299605812e+02,1.232293209926595097e+02,1.002409480925163052e+02,-7.209999999999999964e+00,-1.967000000000000171e+01,8.287999999999999545e+01,7.089000000000000057e+01
1.071722745981092823e-01,1.167040884703896553e-01,3.191108918220477708e-01,2.404506584327757679e+01,1.916214259745830191e+02,1.219187370680045035e+02,1.588000000000000078e+01,3.331000000000000227e+01,7.809999999999999432e+01,7.540000000000000568e+01
8.922898066234888348e-02,1.108840284667340498e-01,3.224941177450817986e-01,1.780203362588187019e+02,3.707280856052091877e+01,2.220584542443064535e+01,6.614000000000000057e+01,3.984000000000000341e+01,6.917000000000000171e+01,7.832999999999999829e+01
3.026976558185722754e-01,2.370273018712314161e-01,3.361892280855323656e-01,7.286328141919533152e+01,1.096080527271823613e+01,1.536525892639215840e+02,-2.299999999999999822e+00,-1.928000000000000114e+01,7.492000000000000171e+01,6.635999999999999943e+01
3.886703787892457074e-01,1.118284341993177056e-01,2.626591926335862803e-01,1.927445468902517405e+02,1.522979503891190056e+01,1.588411533690765509e+02,8.759999999999999787e+00,-3.076000000000000156e+01,8.526000000000000512e+01,6.923999999999999488e+01
6.521371009808456520e-01,8.219687234081610172e-02,2.573560407430532937e-01,3.510019027477454756e+01,1.372924674500453932e+02,2.141026388840356276e+02,-4.361999999999999744e+01,-3.055000000000000071e+01,8.671999999999999886e+01,7.059999999999999432e+01
6.334124280526140516e-02,1.063133724651127709e-01,2.617218294081076757e-01,1.041081854541041025e+02,1.649651808994475459e+02,2.181304619710413135e+02,4.268999999999999773e+01,4.017999999999999972e+01,8.850000000000000000e+01,7.312999999999999545e+01
7.319448996188181455e-01,1.921690042021885481e-01,3.441858262947463665e-01,4.119841318823720400e+01,1.225500652603253968e+02,1.278890731702375092e+02,-3.303000000000000114e+01,-2.401000000000000156e+01,7.134999999999999432e+01,6.862999999999999545e+01
5.708738253866633972e-02,1.772149979114436003e-01,2.770777232515519439e-01,1.908392523921408781e+02,1.663375563916761450e+02,1.422747797436225881e+01,8.153000000000000114e+01,6.843000000000000682e+01,7.487999999999999545e+01,6.929999999999999716e+01
4.263878836334798472e-01,1.401086697311059448e-01,2.931542351112327860e-01,8.667322806577523409e+01,2.533506185204210226e+01,2.470694478555300577e+02,-1.485999999999999943e+01,-3.278000000000000114e+01,8.268000000000000682e+01,6.876000000000000512e+01
1.587380566037695506e-01,2.005642704636609042e-01,3.303957489406612047e-01,9.755061595524514928e+01,1.983306356593398334e+02,1.869172211367249048e+01,4.232999999999999829e+01,4.364999999999999858e+01,6.203999999999999915e+01,6.940000000000000568e+01
3.699488620967992802e-01,1.023143468572860204e-01,3.059877992971723470e-01,5.455454005648297056e+01,1.488753995758216035e+02,2.496805795774916987e+02,-1.944000000000000128e+01,-1.091000000000000014e+01,8.092000000000000171e+01,7.360999999999999943e+01
4.892008887901089231e-01,6.090801038981883547e-02,3.210825994624940671e-01,1.509606848042804756e+02,2.231911150186151360e+02,1.600754589299231867e+01,2.092000000000000171e+01,1.683999999999999986e+01,4.888000000000000256e+01,8.734000000000000341e+01
4.780841781493794240e-01,1.288590829814992011e-01,3.107078706790576406e-01,1.981066308790061896e+02,9.893873479100282253e+00,9.072965260573030832e+01,9.169999999999999929e+00,-3.221000000000000085e+01,7.445000000000000284e+01,7.126000000000000512e+01
7.281095965209664067e-01,8.554261659388219530e-02,2.594223455413072754e-01,2.281271071741884668e+02,1.801210013036630926e+02,1.773951669634328709e+02,-4.269999999999999574e+00,-2.589000000000000057e+01,8.540999999999999659e+01,7.029000000000000625e+01
4.658090339147174519e-01,2.251483191183089039e-01,3.291642027945864690e-01,2.189172767729652946e+02,1.725393729020045441e+02,2.084517305861499210e+02,1.238000000000000078e+01,-7.379999999999999893e+00,7.678000000000000114e+01,6.639000000000000057e+01
6.979274135375348465e-01,5.391669068136873549e-02,2.791042006207294923e-01,4.429725042197750184e+01,6.787208889276439550e+01,2.751635112714418341e+01,-2.157000000000000028e+01,-2.167000000000000171e+01,6.092000000000000171e+01,8.218999999999999773e+01
7.376768616421170988e-01,1.941872279385835898e-01,2.647890654938824806e-01,7.884656575006184198e+01,1.590848998466896091e+02,9.660509355048812097e+01,-2.219000000000000128e+01,-1.782999999999999829e+01,8.093999999999999773e+01,6.493000000000000682e+01
5.385840374381895002e-01,1.434103251570125089e-02,2.884726276944811207e-01,1.625266971800483304e+02,5.540100238522630605e+01,1.944885230054989620e+02,-5.209999999999999964e+00,-3.346999999999999886e+01,8.218000000000000682e+01,1.156599999999999966e+02
4.852867463359635258e-01,5.817176370311104294e-02,3.116982935539202026e-01,3.807306549712502886e+01,2.282631661368344282e+02,8.686273570222356000e+01,-2.539000000000000057e+01,-3.680000000000000160e+00,7.375000000000000000e+01,8.404000000000000625e+01
5.324199418484067969e-01,2.178970686130916046e-01,2.804582306481006038e-01,6.627522558020105237e+01,2.337106655274670075e+01,8.190269787221241415e+01,-1.448000000000000043e+01,-2.780000000000000071e+01,7.806999999999999318e+01,6.500000000000000000e+01
3.949113115626238235e-01,6.629710634654471801e-02,2.843905763805586462e-01,1.271945092609942662e+01,1.268658061372327381e+02,1.115266540568071889e+02,-2.830000000000000071e+01,-1.141999999999999993e+01,8.009999999999999432e+01,7.868000000000000682e+01
2.512796945545310856e-01,7.594351795693009277e-02,2.633719891969011906e-01,1.645454313204991479e+02,2.310909307928237126e+02,6.310133437878852192e+01,2.621999999999999886e+01,2.048000000000000043e+01,8.009000000000000341e+01,7.640999999999999659e+01
4.369133512686330656e-01,1.636185052632024850e-01,2.524632844152601696e-01,5.188377054111872866e+01,2.210449540229089962e+02,1.643311490042531204e+02,-2.096999999999999886e+01,-3.680000000000000160e+00,8.679000000000000625e+01,6.518999999999999773e+01
2.326008732292738079e-01,2.061542415669000705e-01,2.500613296706979960e-01,2.042235104753185624e+02,1.152969397638549367e+02,1.954504456548423263e+02,2.517000000000000171e+01,1.719999999999999973e+00,8.859000000000000341e+01,6.386999999999999744e+01
1.236091528630661324e-01,2.013150194254660907e-01,2.922677555429197271e-01,3.301084685778944561e+01,1.946348801440263969e+02,2.119913965148952002e+02,9.310000000000000497e+00,2.551999999999999957e+01,8.351000000000000512e+01,6.642000000000000171e+01
7.701651968801617176e-01,9.944035789580357720e-02,3.008992714157649462e-01,2.246790671842562404e+02,1.122761727653680595e+02,5.835890705250857735e+01,3.509999999999999787e+00,-2.587999999999999901e+01,6.970999999999999375e+01,7.343000000000000682e+01
7.812771517348692241e-01,2.432869045785526485e-01,2.783392156498369907e-01,1.712134933474712284e+02,8.120044201065439893e+01,1.083556970942361914e+02,-2.080000000000000071e+00,-2.746000000000000085e+01,8.007999999999999829e+01,6.435999999999999943e+01
1.955446458581384939e-01,1.091652794920682096e-01,3.457532547801222544e-01,2.135649783269023771e+02,1.305126605159908024e+02,1.146543655821897545e+02,3.418999999999999773e+01,1.223000000000000043e+01,7.273000000000000398e+01,7.743000000000000682e+01
4.517960828251099681e-01,1.250308555028562807e-01,3.484755430413739585e-01,1.277178097530519949e+02,2.022886777486877179e+02,1.429634109792769436e+02,-4.209999999999999964e+00,-5.709999999999999964e+00,7.189000000000000057e+01,7.393999999999999773e+01
3.427738300925483594e-01,2.352552596765326576e-01,3.270756130485535373e-01,4.568518907851087718e+00,6.860066971377162304e+01,4.953533334519547537e+01,-1.336999999999999922e+01,-2.879999999999999893e+00,6.790000000000000568e+01,6.662000000000000455e+01
6.637104447681632102e-01,7.211591027390823472e-02,2.652989845144589354e-01,6.846255523583647573e+01,7.533095348801962743e+00,1.665007737586434473e+02,-3.428999999999999915e+01,-5.153999999999999915e+01,8.431999999999999318e+01,7.309999999999999432e+01
7.665976846517172927e-01,4.505903029407202359e-02,3.121873808514908921e-01,1.500099376478659110e+02,1.876280449065448011e+02,1.569404593361047660e+02,-1.973999999999999844e+01,-2.689999999999999858e+01,7.693000000000000682e+01,8.673999999999999488e+01
2.547575174470423920e-01,1.329622070196863071e-01,3.471802163599113644e-01,9.434384887875070547e+01,8.466277710357881858e+01,1.851921160761839644e+02,3.959999999999999964e+00,-5.500000000000000000e+00,7.410999999999999943e+01,7.362999999999999545e+01
5.566263914996315565e-01,3.603231965230342670e-02,3.354080031223418690e-01,2.951227794877609867e+01,4.015728583713175937e+01,4.740225983072893001e+01,-2.476999999999999957e+01,-2.560999999999999943e+01,6.329999999999999716e+01,1.001099999999999994e+02
3.516276073575598238e-01,5.204278741632119981e-03,3.491086845879067813e-01,8.855253460153016931e+01,1.627603932287188684e+02,8.376295096742103397e+01,1.496000000000000085e+01,1.623000000000000043e+01,7.040999999999999659e+01,1.936299999999999955e+02
5.640618804175399070e-01,2.034027859214762035e-01,2.765953285898513636e-01,1.682646265285393667e+02,2.073099360954693964e+02,2.293555043765956611e+02,-1.689999999999999947e+00,-9.980000000000000426e+00,8.468000000000000682e+01,6.479999999999999716e+01
1.488633430971738891e-01,2.283166304929776791e-01,3.044624477116352201e-01,1.672877134909784616e+02,1.288018850256741814e+02,2.403419058533854695e+02,3.055999999999999872e+01,1.456000000000000050e+01,8.190999999999999659e+01,6.560999999999999943e+01
7.184362097678945736e-01,1.297626255506247606e-01,2.907035425439116749e-01,1.235387762803248393e+02,1.034917122703981960e+02,2.311917845261984326e+02,-2.092999999999999972e+01,-3.428000000000000114e+01,8.231999999999999318e+01,6.882999999999999829e+01
4.356978943100588836e-02,1.550726644008858790e-01,2.513347337427137007e-01,9.814150886123501039e+01,2.027019989559157978e+02,1.014185624460734090e+02,5.365999999999999659e+01,5.440999999999999659e+01,8.825000000000000000e+01,6.837000000000000455e+01
4.242660934923189742e-02,2.109338185002932187e-01,3.245735723939540684e-01,1.160187775611421444e+02,9.013814599151569951e+01,1.059644122625278300e+02,5.502000000000000313e+01,4.325000000000000000e+01,7.809999999999999432e+01,6.831000000000000227e+01
4.479969665351166141e-01,2.321745603958809967e-01,3.256506190827414549e-01,6.172686285873453471e+01,1.401551372397770194e+02,2.058521149428084129e+02,-1.639999999999999858e+01,-1.077999999999999936e+01,7.731000000000000227e+01,6.600000000000000000e+01
1.914470353638969280e-01,3.373675495567614313e-02,2.606154632349893530e-01,7.429732472341139271e+01,7.980696787870749631e+01,1.825837738945631372e+02,1.068999999999999950e+01,4.879999999999999893e+00,8.720000000000000284e+01,9.254999999999999716e+01
5.809008640192623307e-01,2.141031986245632845e-01,2.987677274930007898e-01,1.796744350672821966e+01,2.329107834880837800e+02,1.401002168002744099e+02,-3.353999999999999915e+01,-5.599999999999999645e+00,7.912999999999999545e+01,6.564000000000000057e+01
3.575139718695701241e-01,1.673760180157378707e-01,3.070285349473159120e-01,2.458253041484234416e+02,1.058214488845407004e+02,1.227096984815868730e+01,4.632999999999999829e+01,1.912999999999999901e+01,5.089000000000000057e+01,7.037000000000000455e+01
4.062295486204852146e-01,2.216117907907886875e-01,2.583388440213835735e-01,2.123052364023166092e+02,1.332429817150937481e+02,5.772637000748493108e+01,2.300000000000000000e+01,5.100000000000000089e-01,7.857999999999999829e+01,6.420999999999999375e+01
2.636369208754861249e-01,1.720963422928068268e-02,3.336037906263504826e-01,1.825246098435375757e+02,1.692019951012870536e+02,2.364526103569112365e+02,2.562999999999999901e+01,1.163000000000000078e+01,7.726999999999999602e+01,1.296899999999999977e+02
1.145012108473199425e-01,9.748740566477384628e-02,3.017139736746958789e-01,1.967722955208133726e+02,1.178905086557390831e+02,2.236234500657953106e+02,4.214000000000000057e+01,2.158999999999999986e+01,8.239000000000000057e+01,7.664000000000000057e+01
3.123515747404961851e-01,6.602769018539894619e-02,2.747052405011308207e-01,2.329901580028250407e+02,2.139147821604217086e+02,2.022542621957976507e+02,1.932999999999999829e+01,2.470000000000000195e+00,8.487000000000000455e+01,7.781999999999999318e+01
3.795206560976364663e-01,1.584937745651400776e-01,3.437728335455964013e-01,1.112047490868383477e+02,5.846083360248383798e+01,3.759379849681596397e+01,1.083000000000000007e+01,-5.790000000000000036e+00,6.149000000000000199e+01,7.173000000000000398e+01
5.009686551044026936e-01,2.505360684172789343e-01,3.263162474713220407e-01,1.767791417388221475e+02,1.085775301898954410e+02,6.750530815959608333e+01,1.216000000000000014e+01,-9.000000000000000000e+00,6.990000000000000568e+01,6.593999999999999773e+01
4.122548622700538679e-01,2.202667655992220086e-01,2.811048692684673389e-01,6.330072730371025358e+01,1.464128016134777681e+02,6.125570105512977648e+00,2.357999999999999829e+01,2.801999999999999957e+01,4.128000000000000114e+01,6.707999999999999829e+01
7.920273181483478142e-01,9.331462753938975230e-02,3.189334168485897791e-01,2.252876533798358949e+01,1.821336060129232806e+02,1.782426237110833824e+02,-4.978000000000000114e+01,-2.707999999999999829e+01,7.671999999999999886e+01,7.471999999999999886e+01
5.109461055843018684e-01,1.616076951391572925e-01,3.345393289270428561e-01,1.496000854228392996e+01,1.769809886333951567e+02,2.845492748461996158e+01,-1.717999999999999972e+01,4.360000000000000320e+00,5.696999999999999886e+01,7.107999999999999829e+01
7.470257175310159869e-01,1.880520939145303716e-01,3.154496561354513950e-01,1.088926245673674060e+02,1.562211135133855464e+02,3.529177055685375564e+01,-6.120000000000000107e+00,-8.990000000000000213e+00,6.107000000000000028e+01,6.834999999999999432e+01
