6.402237774538637183e-01,8.251387048167861671e-02,2.696012602126362512e-01,9.073123935506683946e-01,8.230034541642061718e-01,2.171734780231483342e+02,4.627808285802343846e+01,8.572988681242360087e+01,1.426244764379576111e+02,-9.564000000000000057e+01,-6.881000000000000227e+01,-5.310000000000000142e+01,-8.325000000000000000e+01
4.325282154516987831e-01,4.808990627878820256e-02,2.632585904497360407e-01,5.815277143395202186e-01,9.750204752777380524e-01,9.370275364734311552e+02,3.343695284794446110e+01,2.394027868387476872e+02,1.544057296052555159e+02,-2.707999999999999829e+01,1.251999999999999957e+01,5.279999999999999716e+01,2.189000000000000057e+01
4.013219943238480192e-01,2.353402295325152799e-02,3.079662285261216548e-01,1.946455869173107645e-01,7.459516409941520099e-01,4.878052096946580605e+02,1.423926665519818187e+02,1.761188330144353813e+02,1.957162355789681385e+01,-4.788000000000000256e+01,-7.190000000000000391e+00,-2.160000000000000142e+01,-8.000000000000000444e-01
6.539437245040539137e-01,1.606856443476648022e-01,2.799646154565550438e-01,7.968557778308956729e-01,5.287730221471480946e-02,3.463788865458736836e+02,1.500177963015084117e+02,1.390734234735091093e+02,2.487980011598127703e+02,-7.123999999999999488e+01,1.424699999999999989e+02,-2.087000000000000099e+01,-5.260999999999999943e+01
4.493455184761863119e-01,2.360174520621589889e-01,3.046566794375337728e-01,1.314175538711718771e-01,9.272292862757061105e-01,8.748214653798697782e+02,1.086157074969989509e+02,1.867029593975535704e+02,2.269085747975215952e+02,-3.615999999999999659e+01,4.400000000000000355e+00,4.320000000000000284e+01,2.526999999999999957e+01
1.748309163041466829e-01,1.634052968797628236e-01,3.190995849456647049e-01,5.645204697283082718e-01,5.125586039104522706e-01,1.909874297211062810e+02,1.938394681412570151e+02,2.046885493250561012e+02,1.247564574993130719e+02,-6.250000000000000000e+01,3.026000000000000156e+01,-5.725999999999999801e+01,-7.423000000000000398e+01
5.229741128147663565e-01,2.956489466620988021e-02,2.777224165255672839e-01,4.657493776723457546e-01,7.936782690163426968e-02,1.321342100503992015e+03,2.036319464610573391e+02,1.478500414110922918e+02,1.962092107121638946e+02,-2.858999999999999986e+01,1.996100000000000136e+02,8.140000000000000568e+01,6.114000000000000057e+01
7.587721895895110924e-01,1.211608833173322131e-01,2.753102771687970240e-01,6.333587650165767302e-02,6.076536747506798841e-01,3.994424450448855168e+02,1.176722553669290932e+02,2.590571019592936963e+01,1.701283185721164841e+02,-8.965999999999999659e+01,-8.309000000000000341e+01,-1.513000000000000078e+01,-3.130999999999999872e+01
1.105536194229814057e-01,1.412449398329534700e-01,2.602342099016881627e-01,4.965621251693583954e-02,5.377265029740481150e-01,7.405476022484912164e+02,1.267866367195406809e+02,1.954989015972643358e+02,2.040721912720515263e+02,-1.653999999999999915e+01,2.660000000000000142e+01,3.642000000000000171e+01,1.767000000000000171e+01
6.104183883225149376e-01,1.555406622222195445e-01,3.039516676912456528e-01,1.629224571636335162e-01,9.491452294085636066e-01,1.232668630580961917e+03,1.975850223092790259e+02,5.700881467737355734e+01,7.584042299945316756e+01,-2.801999999999999957e+01,-1.475999999999999979e+01,6.525000000000000000e+01,5.484000000000000341e+01
9.202547598827341691e-02,2.320438624768304536e-01,2.995992411420127510e-01,1.488454154352560899e-01,6.366630252135841994e-01,7.728939990902041473e+02,5.176253503427196279e+01,1.003882998872638552e+02,4.999339654834332691e+01,1.347000000000000064e+01,6.484000000000000341e+01,3.304999999999999716e+01,1.769999999999999929e+01
2.783827543555731365e-01,1.057455972646913073e-01,3.175963155634959345e-01,8.755750809519199374e-01,7.356219314635976669e-01,7.304822773841240178e+02,7.761135464774233661e+00,1.608060595427708677e+02,6.077835163534089702e+01,1.041999999999999993e+01,1.463799999999999955e+02,2.698999999999999844e+01,-4.700000000000000178e+00
1.519916516798244521e-01,1.430916873276666390e-01,3.135277789370324308e-01,9.358089997643583846e-01,1.511951945784286988e-01,8.324385382177173369e+02,8.711254227846841047e+01,9.338012291414020183e+01,2.249083555975936406e+02,5.563000000000000256e+01,3.365199999999999818e+02,4.239000000000000057e+01,4.129999999999999893e+00
3.287545240113625700e-01,9.057276002988716435e-02,3.123338132362822872e-01,4.984771812631915711e-01,9.083199451761901910e-01,5.985975719446994390e+02,1.245460130333531481e+02,5.633985509159424865e+00,1.747391753229530025e+02,-3.164000000000000057e+01,-3.164000000000000057e+01,1.324000000000000021e+01,-7.190000000000000391e+00
2.435904666846748778e-01,1.446638038553467974e-02,2.961121566070442634e-01,1.096689580148681037e-01,1.767888528096382139e-01,3.718838886640642158e+02,1.685488012324531724e+02,7.970326034347307598e+01,1.772369597799171856e+02,-5.892999999999999972e+01,-3.667000000000000171e+01,-1.835000000000000142e+01,-1.883999999999999986e+01
1.428747216681052756e-01,3.248478161938574832e-02,2.900885130042654692e-01,6.325628995356658013e-01,8.787040573311856173e-01,5.369933233240287791e+02,2.202890776451002068e+02,1.654887282805337918e+02,2.434234383417296499e+02,-1.390000000000000036e+01,2.878999999999999915e+01,1.030000000000000071e+01,-6.219999999999999751e+00
8.110462501593547480e-02,5.389115565137717057e-02,2.811229717625092217e-01,6.451280686977205470e-01,2.908650080982059793e-01,1.266617855522147693e+03,2.999270607718284865e+01,3.625833103568417215e+01,9.009729825435348971e+01,7.365000000000000568e+01,1.687299999999999898e+02,8.059000000000000341e+01,5.757999999999999829e+01
3.043111308218138800e-01,1.810801943058539532e-01,2.652333646256588295e-01,3.275429862887707655e-01,9.917221825817643666e-01,4.309941475725082114e+02,2.268941471814491706e+02,1.585348069502800001e+02,6.683323069443098063e+01,-4.400000000000000000e+01,-1.887999999999999901e+01,-1.002999999999999936e+01,-2.717000000000000171e+01
6.155665817408807472e-01,6.447780337418444925e-03,2.533083699725741100e-01,4.108765040435629068e-01,7.828002081706306736e-01,7.872933209996944015e+02,2.201062976473594404e+02,8.510447525347271380e+01,1.479296377906590294e+02,-6.207999999999999829e+01,-3.101000000000000156e+01,3.763000000000000256e+01,1.043999999999999950e+01
5.774615999774034281e-01,1.268949789895370550e-01,3.158697735453457334e-01,5.187206247849346363e-01,1.830862602430158581e-01,1.641965368190051606e+02,6.100225994788369377e+01,6.658834828535344741e+01,7.152779757005528438e+01,-9.934000000000000341e+01,-5.964000000000000057e+01,-7.643999999999999773e+01,-8.762999999999999545e+01
4.129463720314350828e-01,2.400996674569632616e-01,2.562300186366869847e-01,3.039019085255710295e-01,3.682526183189715474e-01,1.309230277567618259e+03,1.330247249247123875e+02,8.569383548099857251e+00,1.137937462040353438e+02,2.479999999999999982e+00,2.516000000000000014e+01,8.248000000000000398e+01,5.282000000000000028e+01
