ESATAN 2017 sp2;  MODEL RU_V4_DETAIL_HOT_SET4;  TIME 04 June      2020  20:08:13
 
TIME,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L99998,L99999,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T99998,T99999,QI1,QI2,QI3,QI4,QI5,QI6,QI7,QI8,QI9,QI10,QI11,QI12,QI13,QI14,QI15,QI16,QI17,QI18,QI19,QI20,QI21,QI22,QI23,QI24,QI25,QI26,QI27,QI28,QI29,QI30,QI31,QI32,QI33,QI34,QI35,QI36,QI37,QI38,QI39,QI40,QI41,QI42,QI43,QI44,QI45,QI46,QI47,QI48,QI49,QI50,QI51,QI52,QI53,QI54,QI55,QI56,QI57,QI58,QI59,QI60,QI61,QI62,QI63,QI64,QI65,QI66,QI67,QI68,QI69,QI70,QI71,QI72,QI73,QI99998,QI99999,QS1,QS2,QS3,QS4,QS5,QS6,QS7,QS8,QS9,QS10,QS11,QS12,QS13,QS14,QS15,QS16,QS17,QS18,QS19,QS20,QS21,QS22,QS23,QS24,QS25,QS26,QS27,QS28,QS29,QS30,QS31,QS32,QS33,QS34,QS35,QS36,QS37,QS38,QS39,QS40,QS41,QS42,QS43,QS44,QS45,QS46,QS47,QS48,QS49,QS50,QS51,QS52,QS53,QS54,QS55,QS56,QS57,QS58,QS59,QS60,QS61,QS62,QS63,QS64,QS65,QS66,QS67,QS68,QS69,QS70,QS71,QS72,QS73,QS99998,QS99999,QSI1,QSI2,QSI3,QSI4,QSI5,QSI6,QSI7,QSI8,QSI9,QSI10,QSI11,QSI12,QSI13,QSI14,QSI15,QSI16,QSI17,QSI18,QSI19,QSI20,QSI21,QSI22,QSI23,QSI24,QSI25,QSI26,QSI27,QSI28,QSI29,QSI30,QSI31,QSI32,QSI33,QSI34,QSI35,QSI36,QSI37,QSI38,QSI39,QSI40,QSI41,QSI42,QSI43,QSI44,QSI45,QSI46,QSI47,QSI48,QSI49,QSI50,QSI51,QSI52,QSI53,QSI54,QSI55,QSI56,QSI57,QSI58,QSI59,QSI60,QSI61,QSI62,QSI63,QSI64,QSI65,QSI66,QSI67,QSI68,QSI69,QSI70,QSI71,QSI72,QSI73,QSI99998,QSI99999,
 0.000000000000000E+00,"Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_body:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_inner: back","Panel_inner:solar_cells","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Panel_outer:solar_cells","Panel_outer:back","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Box:outer","Prop","AdditionalPCB","TetherPCB","obc","INACTIVE_NODE","ENVIRONMENT",6.339223309040682E+01,5.949512550901875E+01,6.350398142355903E+01,5.937700395395024E+01,4.376902596647182E+01,6.004927292423554E+01,6.340513004335651E+01,5.949757585902404E+01,6.350454499953895E+01,5.623895526170980E+01,5.625067419981775E+01,5.539493930474612E+01,5.540740144189937E+01,5.507009748438668E+01,5.508296125194732E+01,5.684174381335345E+01,5.685490422114009E+01,5.547892170198264E+01,5.549136610061629E+01,5.496537483787415E+01,5.497789384648411E+01,5.623581968062132E+01,5.624754160957389E+01,5.538926269897007E+01,5.540172172243854E+01,5.505231501025656E+01,5.506516016835252E+01,5.373325804872832E+01,5.372046225402227E+01,5.391390907945021E+01,5.390114355184835E+01,5.431226325311627E+01,5.429992644574054E+01,5.373701953454622E+01,5.372422396224960E+01,5.393428100940679E+01,5.392151614694222E+01,5.443805404097515E+01,5.442540793719564E+01,5.373223378768745E+01,5.371943854243273E+01,5.391010936186723E+01,5.389734669077706E+01,5.429399565419800E+01,5.428163102678280E+01,-3.701504935508063E+01,-3.769834317891429E+01,-3.818203234113750E+01,-3.846998877529077E+01,-3.293280243018307E+01,-3.541342623178360E+01,-3.597387945423549E+01,-3.673171548392608E+01,-3.726978420697864E+01,-3.829356222689134E+01,-3.775254553873131E+01,-3.851353509661985E+01,-3.854462370819712E+01,-3.830316745041435E+01,-3.871416272783293E+01,-3.850005508412792E+01,-3.762272308888103E+01,-3.595032919944231E+01,-3.795103657095186E+01,-3.685614824747918E+01,-3.772504410412884E+01,-3.806330719900018E+01,-3.612829419515515E+01,-3.693021539262287E+01,-1.292019965223517E+00,-1.385654150389769E+00,-1.455996558137826E+00,-1.367443596907481E+01,0.000000000000000E+00,-2.700000000000000E+02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,3.000000119209290E-01,0.000000000000000E+00,0.000000000000000E+00,2.000000029802322E-01,0.000000000000000E+00,0.000000000000000E+00,6.827233413913992E-01,6.816830254521306E-01,6.816697328923392E-01,6.825972046360846E-01,6.816830254521306E-01,6.816697328923392E-01,6.825031099284613E-01,6.816830254521307E-01,6.816697328923392E-01,6.853577825983533E-03,6.453677944542832E-01,9.258755776397147E-05,6.453677944542832E-01,0.000000000000000E+00,6.461830295059159E-01,7.292099457942266E-03,6.453677944542832E-01,2.179108162524606E-05,6.453677944542832E-01,3.268662243786910E-05,6.463567609027636E-01,6.140774469985390E-03,6.453677944542832E-01,8.852626910256215E-05,6.453677944542832E-01,1.361942601577879E-06,6.460040754701916E-01,6.453677944542832E-01,0.000000000000000E+00,6.453677944542832E-01,0.000000000000000E+00,6.453677944542832E-01,6.227020323348834E-03,6.453677944542832E-01,4.126121964543633E-05,6.453677944542832E-01,1.031530491135908E-04,6.453677944542832E-01,6.995347750839452E-03,6.453677944542832E-01,0.000000000000000E+00,6.453677944542832E-01,1.292314293426205E-04,6.453677944542832E-01,5.941637291083142E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,3.340009486451357E-04,0.000000000000000E+00,3.837954251246463E-04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.390116278117028E-04,7.244584882871098E-04,1.059220637757338E-04,6.979465050220144E-04,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,
