7.841100415192283624e-01,1.093399375348198255e-01,2.821539525199542875e-01,1.283763396433482740e+02,9.774617432932654992e+01,2.291061905715046692e+02,5.899999999999999689e-01,-1.375999999999999979e+01,1.030100000000000051e+02,3.811999999999999744e+01
5.175081183761217618e-01,8.797786790162391568e-02,2.565682680233029589e-01,3.088486548019418265e+01,9.132647622140895294e+01,1.096191080548310159e+00,3.727000000000000313e+01,4.288000000000000256e+01,4.102000000000000313e+01,4.629999999999999716e+01
4.482971328971291358e-01,1.248742070882336297e-01,3.432361576935798464e-01,2.264978384977893882e+02,4.854836221836684729e+00,6.602797920586129976e+01,5.182000000000000028e+01,1.242999999999999972e+01,9.465999999999999659e+01,3.986999999999999744e+01
4.247914379899377924e-01,8.204558032810999393e-03,2.357052015006528001e-01,6.106183064547204964e+01,4.305065175520366694e+01,1.527666442097727781e+02,-2.123999999999999844e+01,-2.987000000000000099e+01,1.037500000000000000e+02,-7.349999999999999645e+00
1.980230158771969506e-01,4.570977865504158993e-02,2.778106918352059584e-01,2.398816878613340862e+02,7.024457391731625933e+01,1.390038386842113596e+02,6.031000000000000227e+01,3.123000000000000043e+01,1.031599999999999966e+02,3.947999999999999687e+01
6.611361303281622082e-01,2.271617665413459830e-02,3.389095757350020777e-01,2.238052155857644152e+02,5.121003581829683782e+01,1.708227961393972123e+02,8.019999999999999574e+00,-3.026000000000000156e+01,9.787000000000000455e+01,1.126999999999999957e+01
2.512612540592047417e-01,2.523668457184823910e-01,3.344143504214598384e-01,1.747160700200639099e+02,1.189892652726761355e+02,1.152720345029920281e+02,9.051999999999999602e+01,7.620999999999999375e+01,1.012300000000000040e+02,4.357000000000000028e+01
5.775289370906874220e-01,2.379817159406964408e-03,2.226838776697307731e-01,1.613727055215984194e+02,1.666111527828457497e+02,1.237465740011892876e+02,-1.776999999999999957e+01,-2.987000000000000099e+01,1.022600000000000051e+02,-4.467000000000000171e+01
6.081057596617075456e-01,1.550840333760356571e-01,2.056226213673357783e-01,7.033178582333836459e+01,4.781501174671244314e+01,1.494481457263681818e+02,-6.999999999999999556e-01,-1.038000000000000078e+01,1.062199999999999989e+02,4.440999999999999659e+01
1.112129210124164214e-01,2.237841782538016189e-01,2.973019647841504964e-01,3.023638902239415316e+01,2.157341084282582528e+02,1.012315109659807035e+02,1.013700000000000045e+02,1.104500000000000028e+02,1.050699999999999932e+02,4.599000000000000199e+01
