****************************************************************************
MODEL NAME = RU_v5_1
report produced by REPORT_RADIATIVE_MODEL procedure at 13:33 Sat 30 May 2020
****************************************************************************
-------------------------------------------------------------------------------------------------------------------
Model Name = RU_v5_1                                                                                                
-------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME | FACE LABEL              | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                |                         |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                |                         |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------
111  |          | 88   | N    | TetherPCB      |                         | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
112  |          | 88   | N    | TetherPCB      |                         | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
113  |          | 89   | N    | TetherPCB      |                         | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
114  |          | 89   | N    | TetherPCB      |                         | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
115  |          | 90   | N    | TetherPCB      |                         | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
116  |          | 90   | N    | TetherPCB      |                         | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
117  |          | 91   | N    | TetherPCB      |                         | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
118  |          | 91   | N    | TetherPCB      |                         | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
119  |          | 92   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
120  |          | 92   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
121  |          | 93   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
122  |          | 93   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
123  |          | 94   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
124  |          | 94   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
125  |          | 95   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
126  |          | 95   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
127  |          | 96   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
128  |          | 96   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
129  |          | 97   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
130  |          | 97   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
131  |          | 98   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
132  |          | 98   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
133  |          | 99   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
134  |          | 99   | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
135  |          | 100  | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
136  |          | 100  | N    | AvionicsPCB    | obc                     | RECT | .890 .110 .000 .000 | 4.8767E-004
     |          |      |      |                |                         |      | .720 .280 .000 .000 |            
137  |          | 101  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
138  |          | 101  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
139  |          | 102  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
140  |          | 102  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
141  |          | 103  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
142  |          | 103  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
143  |          | 104  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
144  |          | 104  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
145  |          | 105  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
146  |          | 105  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
147  |          | 106  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
148  |          | 106  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
149  |          | 107  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
150  |          | 107  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7537E-004
