ESATAN 2017 sp2;  MODEL CUBESATT;  TIME 29 May       2020  20:29:33
 
TIME,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T99998,T99999,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L99998,L99999,QI1,QI2,QI3,QI4,QI5,QI6,QI7,QI8,QI9,QI10,QI11,QI12,QI13,QI14,QI15,QI16,QI17,QI18,QI19,QI20,QI21,QI22,QI23,QI24,QI25,QI26,QI27,QI28,QI29,QI30,QI31,QI32,QI33,QI34,QI35,QI36,QI37,QI38,QI39,QI40,QI41,QI42,QI43,QI44,QI45,QI46,QI47,QI48,QI49,QI50,QI51,QI52,QI53,QI54,QI55,QI56,QI57,QI58,QI59,QI60,QI61,QI62,QI63,QI99998,QI99999,QS1,QS2,QS3,QS4,QS5,QS6,QS7,QS8,QS9,QS10,QS11,QS12,QS13,QS14,QS15,QS16,QS17,QS18,QS19,QS20,QS21,QS22,QS23,QS24,QS25,QS26,QS27,QS28,QS29,QS30,QS31,QS32,QS33,QS34,QS35,QS36,QS37,QS38,QS39,QS40,QS41,QS42,QS43,QS44,QS45,QS46,QS47,QS48,QS49,QS50,QS51,QS52,QS53,QS54,QS55,QS56,QS57,QS58,QS59,QS60,QS61,QS62,QS63,QS99998,QS99999,
 0.000000000000000E+00,-5.574563207492361E+00,-4.684870415443925E+00,-5.575549059417597E+00,-4.684708809101494E+00,-4.359070978872694E+00,-4.688461828966012E+00,-5.575397919443958E+00,-4.688139496711187E+00,-5.576512312069497E+00,-5.875549511960685E+00,-6.145479370658791E+00,-5.875881907643077E+00,-6.147673925422737E+00,-6.487641440048378E+00,-6.147984903233350E+00,-5.875954816737135E+00,-6.145991534043731E+00,-5.876304381818102E+00,-4.801170089143227E+00,-4.867867921727509E+00,-4.801614910620515E+00,-4.541594159641420E+00,-4.565299107323369E+00,-4.542035896406048E+00,-4.906700697097108E+00,-4.964308202149198E+00,-4.907020512756958E+00,-4.807086477112023E+00,-4.877250877721792E+00,-4.807512423220317E+00,-4.548595500768386E+00,-4.576213921248666E+00,-4.548974779162677E+00,-4.912352782123094E+00,-4.973299638468802E+00,-4.912732591729991E+00,-4.802300793967106E+00,-4.868744775031701E+00,-4.801779576053548E+00,-4.542596146471965E+00,-4.566010226462424E+00,-4.542170560885609E+00,-4.907502189206014E+00,-4.964850104618904E+00,-4.907190480617260E+00,-4.806775926341174E+00,-4.876344809106115E+00,-4.806371490957019E+00,-4.548307802942531E+00,-4.575486613262569E+00,-4.547966044317320E+00,-4.912275378480672E+00,-4.972821879918058E+00,-4.911956785880705E+00,-5.650718283156152E+00,-5.967638161902244E+00,-5.651578486601750E+00,-5.969020822956509E+00,-6.311176619209448E+00,-5.969792549053352E+00,-5.650079149877115E+00,-5.966968600892528E+00,-5.650851221058417E+00,0.000000000000000E+00,-2.700000000000000E+02,"pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","INACTIVE_NODE","ENVIRONMENT",3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,4.313792050885835E-01,4.313792050885835E-01,4.313792050885835E-01,4.313792050885835E-01,4.313792050885835E-01,4.313792050885835E-01,4.313792050885835E-01,4.313792050885835E-01,4.313792050885835E-01,4.290160646671554E-01,4.290160646671554E-01,4.290160646671554E-01,4.290160646671554E-01,4.290160646671554E-01,4.290160646671554E-01,4.290160646671554E-01,4.290160646671554E-01,4.290160646671554E-01,4.313792050885834E-01,4.313792050885834E-01,4.313792050885834E-01,4.313792050885834E-01,4.313792050885834E-01,4.313792050885834E-01,4.313792050885834E-01,4.313792050885834E-01,4.313792050885834E-01,4.290160646671555E-01,4.290160646671555E-01,4.290160646671555E-01,4.290160646671555E-01,4.290160646671555E-01,4.290160646671555E-01,4.290160646671555E-01,4.290160646671555E-01,4.290160646671555E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,
 0.000000000000000E+00,-1.854088186862887E+01,-1.828843810905375E+01,-1.857564075037314E+01,-1.972959945065348E+01,-1.936399591928809E+01,-1.972862811443358E+01,-2.274183162367645E+01,-2.111769532418568E+01,-2.273416564956343E+01,-1.873004820414543E+01,-1.852239359347238E+01,-1.869486581268750E+01,-2.145376928911593E+01,-2.143043960063892E+01,-2.148505445341490E+01,-2.320123480446446E+01,-2.323043356566186E+01,-2.321130552618369E+01,-1.496760860779736E+01,-1.398847165935091E+01,-1.492109264099885E+01,-1.400213930400936E+01,-1.271635598700907E+01,-1.393651576962383E+01,-1.505128240853561E+01,-1.401435202155823E+01,-1.501205221196246E+01,-1.857063124260400E+01,-2.138646981532733E+01,-2.308557472419200E+01,-1.842765055314975E+01,-2.141078041809675E+01,-2.318455377407494E+01,-1.869749289060578E+01,-2.147252833618895E+01,-2.318805830480348E+01,-2.366564584494544E+01,-2.384287956043655E+01,-2.374340548818421E+01,-2.395706293473576E+01,-2.420695486261706E+01,-2.401790668239771E+01,-2.384694000698473E+01,-2.404230150802882E+01,-2.386435624312271E+01,-2.308781784509279E+01,-2.133886238524542E+01,-1.860321563356921E+01,-2.317450033694183E+01,-2.135876797191523E+01,-1.844655832910092E+01,-2.317733431446543E+01,-2.144603167503023E+01,-1.870139248354564E+01,-2.285878800048935E+01,-2.296219931249031E+01,-2.286729643813628E+01,-2.126813307265866E+01,-2.125188895789551E+01,-2.128815984640816E+01,-1.857161881879376E+01,-1.838404426696045E+01,-1.857845140822948E+01,0.000000000000000E+00,-2.700000000000000E+02,"pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","INACTIVE_NODE","ENVIRONMENT",3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.352742161805920E+00,1.352742161805920E+00,1.352742161805920E+00,1.352742161805920E+00,1.352742161805920E+00,1.352742161805920E+00,1.352742161805920E+00,1.352742161805920E+00,1.352742161805920E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,
 1.056114500000000E+06,-8.672520880392289E+00,-7.985322744302846E+00,-7.848827786729386E+00,-9.673071550367860E+00,-9.027377588489728E+00,-9.089442840801581E+00,-1.274859593210026E+01,-1.073269463686333E+01,-1.188259037448036E+01,-8.892566719385247E+00,-8.327236390905679E+00,-7.927996607696656E+00,-1.153555825153673E+01,-1.114523724125178E+01,-1.059496881958952E+01,-1.322192641193344E+01,-1.289429636188902E+01,-1.230463809662524E+01,-5.232762084325268E+00,-3.921040978562110E+00,-4.260256176148827E+00,-4.301799489044469E+00,-2.672680123905945E+00,-3.254821019673742E+00,-5.310547113360121E+00,-3.940689438296573E+00,-4.343641105423483E+00,-7.065960718282456E+00,-9.587339177809143E+00,-1.143021792039410E+01,-6.706371281921668E+00,-9.331533154565875E+00,-1.130594906072970E+01,-7.174074988147559E+00,-9.652177530647245E+00,-1.152061221748598E+01,-1.274599122618946E+01,-1.349128741365338E+01,-1.375047324599251E+01,-1.298020821743574E+01,-1.383212911220672E+01,-1.401823969282899E+01,-1.291799089794717E+01,-1.367692353452600E+01,-1.386043146864948E+01,-1.324492438549380E+01,-1.158658172700761E+01,-8.898838912253492E+00,-1.336794436156619E+01,-1.165962515555015E+01,-8.789299894677169E+00,-1.333463637730698E+01,-1.169828233594812E+01,-8.998843468772188E+00,-1.287485090203710E+01,-1.264007694073484E+01,-1.199830775980155E+01,-1.134934376803783E+01,-1.097852907131890E+01,-1.041859516916948E+01,-8.717546916701613E+00,-8.200423865151251E+00,-7.839422964271381E+00,0.000000000000000E+00,-2.700000000000000E+02,"pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","INACTIVE_NODE","ENVIRONMENT",3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.323181495124638E+00,1.323181495124638E+00,1.323181495124638E+00,1.323181495124638E+00,1.323181495124638E+00,1.323181495124638E+00,1.323181495124638E+00,1.323181495124638E+00,1.323181495124638E+00,2.812509250508749E-01,2.812509250508749E-01,2.812509250508749E-01,2.812509250508749E-01,2.812509250508749E-01,2.812509250508749E-01,2.812509250508749E-01,2.812509250508749E-01,2.812509250508749E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,
 2.112229000000000E+06,-2.214511732818485E+00,-1.089300754781932E+00,-5.859467440552354E-01,-2.946998689682566E+00,-2.036400835499363E+00,-1.814461468984961E+00,-6.003980011190869E+00,-3.641589196040172E+00,-4.327778480295448E+00,-2.479800777141770E+00,-1.593145158147642E+00,-6.400063783996291E-01,-4.933231603953787E+00,-4.198962777633346E+00,-3.078154194676965E+00,-6.494530091678421E+00,-5.829599954198192E+00,-4.706308376252396E+00,9.393981556910932E-01,2.505443843887455E+00,2.777296662187380E+00,1.787706244606901E+00,3.674648789645266E+00,3.756318509973684E+00,8.546318473115785E-01,2.490617371573580E+00,2.694871524017969E+00,9.392615212246511E-01,-1.199587905700130E+00,-3.123818943506730E+00,1.486305358962208E+00,-6.871047164289675E-01,-2.785950427109610E+00,8.318312441091826E-01,-1.254619746475082E+00,-3.199839226012726E+00,-5.102713556922239E+00,-6.364212350391390E+00,-6.977192228409052E+00,-5.276590069189440E+00,-6.683093565799551E+00,-7.236539395265082E+00,-5.269439861899414E+00,-6.552802902708130E+00,-7.084638120172182E+00,-6.647840261014248E+00,-5.138989256282129E+00,-2.603326148406535E+00,-6.802395215171423E+00,-5.262960492766787E+00,-2.550788027563685E+00,-6.735767994801965E+00,-5.257028914014714E+00,-2.713441803160968E+00,-6.136122868804044E+00,-5.579508640701417E+00,-4.426811968362263E+00,-4.739279930466513E+00,-4.036318701570536E+00,-2.912640736377687E+00,-2.278154032533639E+00,-1.464747134184157E+00,-5.674635510367674E-01,0.000000000000000E+00,-2.700000000000000E+02,"pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","INACTIVE_NODE","ENVIRONMENT",3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.235791441560853E+00,1.235791441560853E+00,1.235791441560853E+00,1.235791441560853E+00,1.235791441560853E+00,1.235791441560853E+00,1.235791441560853E+00,1.235791441560853E+00,1.235791441560853E+00,5.502098330655625E-01,5.502098330655625E-01,5.502098330655625E-01,5.502098330655625E-01,5.502098330655625E-01,5.502098330655625E-01,5.502098330655625E-01,5.502098330655625E-01,5.502098330655625E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,
 3.168343500000000E+06,9.697130125818109E-01,2.518322293054374E+00,3.329122492113038E+00,5.711361266387024E-01,1.721415404316142E+00,2.201121772464422E+00,-2.380424947357714E+00,2.659492804578583E-01,2.821795239321855E-02,6.590538507548058E-01,1.825524212342009E+00,3.290761249751751E+00,-1.505405008074794E+00,-4.616422944151696E-01,1.177635074142656E+00,-2.881273508141116E+00,-1.909947394135035E+00,-3.051543857406800E-01,3.699194541344172E+00,5.451147488339681E+00,6.320459332158785E+00,4.427038447942510E+00,6.488066028362021E+00,7.230912893831735E+00,3.605188453324866E+00,5.436088457872494E+00,6.239531918244498E+00,5.522934793795271E+00,3.847210242591571E+00,1.918738405568415E+00,6.231987313142698E+00,4.589126618532098E+00,2.450076331464746E+00,5.416581884951798E+00,3.798726686164896E+00,1.855378544587077E+00,-6.347525960000872E-01,-2.353645101076448E+00,-3.295570182346815E+00,-7.442513521553940E-01,-2.641570520970131E+00,-3.541558212239109E+00,-7.944114179591827E-01,-2.545206654535013E+00,-3.401713222327375E+00,-3.155546359422369E+00,-1.851058562920788E+00,4.310045412187132E-01,-3.337475517994521E+00,-2.021674672779397E+00,4.221587724607328E-01,-3.239371182986979E+00,-1.972810178599867E+00,3.094052161998049E-01,-2.517886198384758E+00,-1.663204508613511E+00,-5.359477361349057E-02,-1.303705335181786E+00,-3.012201901712208E-01,1.332657664907204E+00,8.888854974541269E-01,1.957129923027053E+00,3.352884108079451E+00,0.000000000000000E+00,-2.700000000000000E+02,"pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","pcb","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","outer_surf","INACTIVE_NODE","ENVIRONMENT",3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,3.333330154418945E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.094391366354941E+00,1.094391366354941E+00,1.094391366354941E+00,1.094391366354941E+00,1.094391366354941E+00,1.094391366354941E+00,1.094391366354941E+00,1.094391366354941E+00,1.094391366354941E+00,7.951219279074961E-01,7.951219279074961E-01,7.951219279074966E-01,7.951219279074961E-01,7.951219279074961E-01,7.951219279074966E-01,7.951219279074966E-01,7.951219279074966E-01,7.951219279074966E-01,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,
